Date,Ticker,Ticker_name,Category,Close,day_pct_change,week_pct_change,month_pct_change,quarter_pct_change,Sharpe_Rank,Sharpe_Rank_daily_change,Sharpe_Rank_wtd_change,Sharpe_Rank_mtd_change,Sharpe_Rank_qtd_change,MM_Score,MM_Score_daily_change,MM_Score_wtd_change,MM_Score_mtd_change,MM_Score_qtd_change,st_trend,mt_trend,lt_trend,st_trend_change,mt_trend_change,lt_trend_change,Tape_Bias,Volatility_Spread_Quadrant
2026-02-09,FIS,FIDELITY NATIONAL INFORMATION SERVICES,Financials,50.59,-0.02580396687849018,-0.02580396687849018,-0.08434389140271492,-0.2387902497743002,1.8,-0.8,-0.8,1.2000000000000002,-46.400000000000006,39.0,74.0,74.0,-2.0,70.0,-0.08143144,-0.03423339,-0.04245273,-0.0008039,0.00426184,-0.01750706,Leaning Bullish,Crowded Short
2026-02-09,FISV,"FISERV, INC.",Financials,60.14,0.0023333333333332984,0.0023333333333332984,-0.05633139808567389,-0.10465981837129668,15.3,-1.1999999999999993,-1.1999999999999993,-24.599999999999998,-68.60000000000001,-22.0,5.0,5.0,-13.0,18.0,-0.05284922,-0.01797536,-0.12075446,0.00164375,-0.03854951,-0.0128501,Leaning Bearish,Crowded Short
2026-02-09,FITB,FIFTH THIRD BANCORP,Financials,54.33,-0.013616557734204782,-0.013616557734204782,0.08183990442054956,0.1606494338816491,76.4,-1.1999999999999886,-1.1999999999999886,8.300000000000011,0.0,-37.0,-17.0,-17.0,-25.0,16.0,0.04072347,0.05882877,0.03665903,0.00041605,-0.00545413,0.00516228,Neutral,Mean Reversion Downside Bias
2026-02-09,FIX,"COMFORT SYSTEMS USA, INC.",Industrials,1283.65,0.04339733064555462,0.04339733064555462,0.12393835916294571,0.37540314371738703,92.7,4.400000000000006,4.400000000000006,4.0,63.900000000000006,40.0,63.0,63.0,30.0,32.0,0.02165363,0.05985951,0.16613506,0.00264737,0.03383036,-0.02287027,Buy,Mean Reversion Upside Bias
2026-02-09,FOXA,FOX ,Communication Services,62.85,-0.029793146032726092,-0.029793146032726092,-0.13643858202802972,-0.1398658820309292,0.6,0.39999999999999997,0.39999999999999997,-27.799999999999997,-94.0,0.0,11.0,11.0,-54.0,58.0,-0.03039262,-0.00123303,0.09410231,-0.00662278,0.0044155,-0.01048601,Bottoming,Crowded Short
2026-02-09,FRO,FRONTLINE PLC,MR Discretion,29.1,-0.009193054136874323,-0.009193054136874323,0.018194541637508888,0.3336388634280476,91.1,-2.700000000000003,-2.700000000000003,-4.700000000000003,84.19999999999999,-56.0,0.0,0.0,-10.0,-75.0,0.02614359,0.02750769,-0.00090045,0.00025522,-0.00059823,-0.00447402,Neutral,Mean Reversion Upside Bias
2026-02-09,FRT,FEDERAL REALTY INVESTMENT TRUST,Real Estate,106.11,0.003309379727685302,0.003309379727685302,0.048932384341636936,0.05267857142857135,86.9,9.700000000000003,9.700000000000003,25.60000000000001,3.0,-17.0,-5.0,-5.0,-4.0,23.0,0.00556853,0.00664,-0.03297647,0.00114457,0.0013182,0.00333262,Leaning Bullish,Crowded Short
2026-02-09,FSLR,"FIRST SOLAR, INC.",Information Technology,222.13,0.015544278334019168,0.015544278334019168,-0.01503192621496996,-0.14967653026068994,24.6,7.700000000000003,7.700000000000003,8.900000000000002,-15.699999999999996,56.0,24.0,24.0,21.0,72.0,-0.02488605,-0.03812868,0.08943087,-0.00297875,0.00050604,-0.00461752,Neutral,Mean Reversion Upside Bias
2026-02-09,FTI,TECHNIPFMC PLC,MR Discretion,59.97,0.015408059600406254,0.015408059600406254,0.07627422828427854,0.3458258527827647,97.0,0.0,0.0,-2.4000000000000057,68.6,-20.0,-27.0,-27.0,65.0,-104.0,0.02817974,0.0677301,0.08266658,0.00138538,-0.00064315,0.00961191,Bottoming,Mean Reversion Upside Bias
2026-02-09,FTNT,"FORTINET, INC.",Information Technology,85.93,0.038303528274528764,0.038303528274528764,0.057469849864631994,0.08210552827099882,85.5,4.299999999999997,4.299999999999997,17.400000000000006,61.5,-43.0,-44.0,-44.0,1.0,-51.0,0.02839255,0.01127801,-0.00614896,0.00809308,-0.0029676,-0.01339873,Topping,Crowded Short
2026-02-09,FTV,FORTIVE ,Industrials,60.7,0.009647371922821169,0.009647371922821169,0.1494035220602159,0.09943850751675432,80.4,3.200000000000003,3.200000000000003,50.00000000000001,2.0,-57.0,-47.0,-47.0,-70.0,-16.0,0.04487827,0.01982322,-0.02315952,0.003131,-0.01739134,-0.00274293,Topping,Mean Reversion Downside Bias
2026-02-09,FVX,5 YR TSY YLD NDX,Yields,3.74,-0.005319148936170137,-0.005319148936170137,-0.01837270341207342,0.0048360766629094165,51.8,-16.700000000000003,-16.700000000000003,-36.10000000000001,-27.400000000000006,18.0,87.0,87.0,92.0,66.0,-0.00417958,0.00021018,-0.0273845,-0.00416793,0.00153932,-0.00057342,Neutral,
2026-02-09,FXA,INVESCO:AU DOLLAR,Currencies,70.23,0.010939974089535065,0.010939974089535065,0.01782608695652188,0.06248108925869911,97.8,2.799999999999997,2.799999999999997,1.5999999999999943,7.8999999999999915,-16.0,-19.0,-19.0,0.0,34.0,0.01931039,0.02165594,0.00431067,0.00196287,0.00033401,0.00016517,Neutral,Crowded Short
2026-02-09,FXB,INVESCO:GBP STERLING,Currencies,131.65,0.005960113089325203,0.005960113089325203,7.596475235516209e-05,0.014643545279383385,71.6,10.699999999999996,10.699999999999996,8.299999999999997,-18.700000000000003,33.0,4.0,4.0,8.0,76.0,0.00490196,0.01346556,0.00672883,0.00111093,0.0005107,0.00066861,Leaning Bullish,Mean Reversion Downside Bias
2026-02-09,FXC,INVESCO:CANADIAN DOLLAR,Currencies,72.07,0.006986167388570719,0.006986167388570719,0.003900264660816166,0.012503512222534319,90.3,11.099999999999994,11.099999999999994,20.299999999999997,-3.200000000000003,15.0,5.0,5.0,8.0,58.0,0.01084533,0.0045511,0.00104988,0.00144515,0.00075322,-0.00012472,Buy,Crowded Short
2026-02-09,FXE,INVESCO:EURO,Currencies,109.97,0.00797433547204407,0.00797433547204407,0.004567461404951123,0.01392218329338002,72.8,11.899999999999999,11.899999999999999,18.599999999999994,0.0,14.0,-28.0,-28.0,6.0,60.0,0.00806306,0.02155757,0.01553199,0.00181094,0.00012918,0.00088644,Neutral,Mean Reversion Downside Bias
2026-02-09,FXY,INVESCO:JAPANESE YEN,Currencies,58.96,0.00786324786324788,0.00786324786324788,-0.0077415011780544996,0.004942900971535602,77.8,18.099999999999994,18.099999999999994,1.3999999999999915,34.699999999999996,8.0,-42.0,-42.0,30.0,-27.0,0.00074914,0.00234658,-0.01092083,8.224e-05,7.665e-05,0.00107377,Neutral,Mean Reversion Downside Bias
2026-02-09,GD,GENERAL DYNAMICS ,Industrials,360.1,8.331713277986985e-05,8.331713277986985e-05,0.025662935429662026,0.06962514109190288,37.1,-6.699999999999996,-6.699999999999996,-17.1,5.900000000000002,-1.0,0.0,0.0,24.0,15.0,-0.01555946,0.00223828,0.04471387,-2.007e-05,-0.00221743,-0.0012806,Neutral,Crowded Long
2026-02-09,GDDY,GODADDY INC.,Information Technology,98.07,0.008743056984159558,0.008743056984159558,-0.024373259052924867,-0.20962282398452614,14.1,2.799999999999999,2.799999999999999,10.3,-21.799999999999997,-5.0,-1.0,-1.0,-5.0,15.0,-0.04425932,-0.07578823,-0.0247516,0.00559501,-0.00416269,-0.01572231,Neutral,Crowded Short
2026-02-09,GDX,VANECK:GOLD MINERS,Commodities,102.89,0.05647397063353532,0.05647397063353532,0.09225053078556256,0.199603590999184,40.3,8.399999999999999,8.399999999999999,1.0,-1.6000000000000014,37.0,53.0,53.0,32.0,51.0,0.00338373,0.07421317,0.17116463,0.00631079,-0.00830205,0.01346992,Bottoming,Mean Reversion Downside Bias
2026-02-09,GDXJ,VANECK:JR GOLD MINERS,Commodities,136.9,0.06487243310516488,0.06487243310516488,0.10323152550568127,0.20319915626647922,40.7,11.100000000000001,11.100000000000001,4.200000000000003,-2.799999999999997,37.0,6.0,6.0,-15.0,51.0,0.00520764,0.09029528,0.17965958,0.0076025,-0.00484741,0.01429712,Bottoming,Mean Reversion Downside Bias
2026-02-09,GE,GENERAL ELECTRIC COMPANY,Industrials,316.74,-0.013271028037383115,-0.013271028037383115,0.032432608624792136,0.028276466577930925,27.2,-12.500000000000004,-12.500000000000004,-1.6000000000000014,-33.3,38.0,33.0,33.0,-17.0,43.0,-0.00684554,-0.00828135,0.09733676,0.00415739,0.00542903,-0.01243956,Leaning Bullish,Mean Reversion Downside Bias
2026-02-09,GEHC,GE HEALTHCARE TECHNOLOGIES INC.,Health Care,79.08,-0.019466831990080702,-0.019466831990080702,0.0013929340255793843,-0.03584491587417704,10.5,-1.5999999999999996,-1.5999999999999996,-13.5,-39.3,4.0,0.0,0.0,-19.0,62.0,0.00034841,0.02472147,-0.02960114,0.00250947,0.00124514,-0.02178746,Leaning Bullish,Mean Reversion Downside Bias
2026-02-09,GEN,GEN DIGITAL INC.,Information Technology,24.6,0.014432989690721598,0.014432989690721598,0.025427261358899722,-0.09525560867966165,28.4,-0.8000000000000007,-0.8000000000000007,22.599999999999998,-52.800000000000004,-3.0,-7.0,-7.0,-14.0,58.0,-0.03565327,-0.04019865,-0.00720689,0.00447306,-0.00436337,0.00608406,Neutral,Mean Reversion Downside Bias
2026-02-09,GEOS,GEOSPACE TECHNOLOGIES ,MR Discretion,10.49,0.03758654797230476,0.03758654797230476,-0.3214747736093144,-0.3796570076877587,6.2,-1.2999999999999998,-1.2999999999999998,-30.099999999999998,-86.89999999999999,-38.0,0.0,0.0,-41.0,-21.0,-0.2748023,-0.23995232,0.02291148,-0.02774007,-0.02010902,-0.04584647,Sell,Mean Reversion Downside Bias
2026-02-09,GEV,GE VERNOVA INC.,Industrials,801.54,0.02847244498620638,0.02847244498620638,0.10348720349133367,0.22640268066159686,92.3,4.3999999999999915,4.3999999999999915,19.099999999999994,38.9,-15.0,-29.0,-29.0,-34.0,0.0,0.05245332,0.08477289,0.28310013,-0.00144777,0.00914549,-0.00039452,Bottoming,Mean Reversion Upside Bias
2026-02-09,GGB,GERDAU SA,MR Discretion,4.28,0.014218009478673022,0.014218009478673022,0.0023419203747074846,0.15989159891598925,74.4,5.900000000000006,5.900000000000006,-20.599999999999994,23.200000000000003,34.0,19.0,19.0,68.0,58.0,0.01656785,0.06818371,0.01552039,-0.00211172,0.00261964,0.00621652,Neutral,Crowded Short
2026-02-09,GILD,"GILEAD SCIENCES, INC.",Health Care,151.68,-0.005377049180327775,-0.005377049180327775,0.06854526241634384,0.23578295584161646,99.8,0.0,0.0,6.299999999999997,70.19999999999999,-8.0,0.0,0.0,35.0,-54.0,0.064076,0.04813146,0.06795205,0.00202839,0.00100206,0.01331037,Leaning Bullish,Mean Reversion Upside Bias
2026-02-09,GIS,"GENERAL MILLS, INC.",Consumer Staples,48.1,0.004804679339878826,0.004804679339878826,0.03977518374405542,0.03440860215053765,97.8,-0.7999999999999972,-0.7999999999999972,26.200000000000003,8.299999999999997,-60.0,0.0,0.0,-50.0,-30.0,0.02362147,0.00244347,-0.03565603,0.00020297,-0.00197753,0.00404834,Neutral,Mean Reversion Downside Bias
2026-02-09,GL,GLOBE LIFE INC.,Financials,141.42,-0.03474165585966826,-0.03474165585966826,0.00855798031664512,0.011154011154010934,39.9,-30.500000000000007,-30.500000000000007,-4.300000000000004,-46.00000000000001,-3.0,9.0,9.0,28.0,40.0,0.01600218,0.04212793,-0.20128087,-0.00255109,0.00053175,0.00244989,Neutral,Crowded Short
2026-02-09,GLATF,GLOBAL ATOMIC ,MR Discretion,0.53,0.06000000000000005,0.06000000000000005,-0.08620689655172398,-0.01851851851851849,23.2,0.8000000000000007,0.8000000000000007,-25.8,-61.7,21.0,0.0,0.0,8.0,35.0,-0.03481604,0.0907991,-0.2133209,0.00993424,-0.00359333,-0.0065562,Leaning Bearish,
2026-02-09,GLD,SPDR GOLD,Commodities,467.03,0.025402889386554328,0.025402889386554328,0.049623553208225646,0.1784461658802452,50.6,3.6000000000000014,3.6000000000000014,-3.0,12.300000000000004,37.0,-2.0,-2.0,11.0,44.0,0.02742944,0.063062,0.15849228,0.00449254,-0.00939293,0.00513204,Bottoming,Mean Reversion Downside Bias
2026-02-09,GLW,CORNING INC.,Information Technology,131.39,0.07555664702030107,0.07555664702030107,0.27254237288135585,0.5005710370031977,91.9,6.400000000000006,6.400000000000006,31.800000000000004,54.800000000000004,-37.0,-53.0,-53.0,-70.0,-36.0,0.10629805,0.08331393,0.15315626,0.00571855,-0.00128039,0.01399188,Neutral,Mean Reversion Downside Bias
2026-02-09,GM,GENERAL MOTORS COMPANY,Consumer Discretionary,80.68,-0.04226020892687543,-0.04226020892687543,-0.039523809523809406,-0.007870142646335343,22.4,-5.200000000000003,-5.200000000000003,-22.200000000000003,-69.5,37.0,1.0,1.0,11.0,69.0,0.01176965,0.03570583,0.09144401,-0.00405562,0.00277117,-0.00239569,Bottoming,Mean Reversion Downside Bias
2026-02-09,GNK,GENCO SHIPPING & TRADING LIMITED,MR Discretion,20.97,0.009629272989889248,0.009629272989889248,0.0033492822966507685,0.13781877373846974,76.4,19.900000000000006,19.900000000000006,-8.299999999999997,56.400000000000006,-33.0,-30.0,-30.0,21.0,-41.0,0.01818687,0.03886977,-0.00675189,-0.00326564,-0.00261151,-0.00988164,Leaning Bearish,Crowded Short
2026-02-09,GNRC,GENERAC HOLDINGS INC.,Industrials,185.83,0.012532011115349073,0.012532011115349073,0.10586765055939074,0.3626897411454133,91.5,-1.5999999999999943,-1.5999999999999943,-1.2000000000000028,73.0,-26.0,1.0,1.0,17.0,-89.0,0.03801737,0.04034571,0.03466808,0.00193252,0.0129871,0.00773692,Leaning Bullish,Mean Reversion Upside Bias
2026-02-09,GOOGL,ALPHABET INC.,Communication Services,324.32,0.0045220838753639025,0.0045220838753639025,-0.04047337278106511,0.036166134185303456,23.6,-3.599999999999998,-3.599999999999998,-55.99999999999999,-3.599999999999998,61.0,41.0,41.0,83.0,-16.0,-0.01977127,0.03227449,0.10628055,-0.0010243,0.00481378,0.0001214,Bottoming,Crowded Short
2026-02-09,GPC,GENUINE PARTS COMPANY,Consumer Discretionary,146.02,-0.016766547707224966,-0.016766547707224966,0.050579178358155286,0.18754066363044908,97.4,-1.5999999999999943,-1.5999999999999943,-2.0,76.60000000000001,-16.0,14.0,14.0,14.0,-60.0,0.02989238,0.03756333,-0.01796748,-0.00209921,0.00032344,-0.00118102,Neutral,Crowded Short
2026-02-09,GPN,GLOBAL PAYMENTS INC.,Financials,71.76,-0.015097447158934907,-0.015097447158934907,0.0002787844995819633,-0.0728682170542636,24.8,-7.099999999999998,-7.099999999999998,0.8000000000000007,-24.2,7.0,31.0,31.0,-5.0,59.0,-0.0316862,-0.01932975,-0.11001223,0.00496024,-0.00015758,-0.00969342,Neutral,Crowded Short
2026-02-09,GREK,GLBL X MSCI GREECE,Foreign,74.77,-0.005321271783956472,-0.005321271783956472,0.01383050847457623,0.1344257320588682,69.2,-0.7999999999999972,-0.7999999999999972,-16.700000000000003,50.400000000000006,18.0,0.0,0.0,21.0,11.0,0.0286502,0.05616654,0.07135348,-0.00326287,0.00343764,0.00023056,Bottoming,Mean Reversion Downside Bias
2026-02-09,GRMN,GARMIN LTD,Consumer Discretionary,206.03,0.01828695695151472,0.01828695695151472,0.021771473913906103,0.015676608331279374,22.8,8.700000000000001,8.700000000000001,-5.599999999999998,-35.7,20.0,0.0,0.0,0.0,55.0,-0.020438,0.01158684,0.05113404,-0.00068873,0.00473508,-0.00355663,Bottoming,Crowded Short
2026-02-09,GS,"THE GOLDMAN SACHS GROUP, INC.",Financials,943.62,0.016010767160161476,0.016010767160161476,0.008776899968997665,0.0735153583617747,30.8,4.0,4.0,-21.400000000000002,-39.2,-34.0,-23.0,-23.0,-50.0,-53.0,-0.01251401,0.03213879,0.07602726,-0.00287802,-0.00296446,-0.00053431,Sell,Mean Reversion Downside Bias
2026-02-09,GWW,"W.W. GRAINGER, INC.",Industrials,1190.15,-0.006262263599549067,-0.006262263599549067,0.10205196584995457,0.17947574451216508,99.0,-0.4000000000000057,-0.4000000000000057,10.700000000000003,17.799999999999997,-81.0,-38.0,-38.0,-64.0,-24.0,0.04583446,0.05704125,0.0228347,-0.00110042,-0.00202051,0.00264525,Leaning Bearish,Mean Reversion Downside Bias
2026-02-09,HAL,HALLIBURTON COMPANY,Energy,34.9,-0.002287021154945612,-0.002287021154945612,0.04116945107398551,0.2349610757254068,78.2,-2.200000000000003,-2.200000000000003,-16.799999999999997,-3.0,-13.0,36.0,36.0,38.0,11.0,0.01900169,0.05763693,-0.01883092,0.00175938,0.00273192,0.00345857,Leaning Bullish,Mean Reversion Upside Bias
2026-02-09,HAS,"HASBRO, INC.",Consumer Discretionary,96.76,0.03111679454390459,0.03111679454390459,0.08341731049154633,0.18000000000000016,87.5,33.7,33.7,3.0,51.2,-25.0,-96.0,-96.0,-17.0,-54.0,0.02551951,0.06013134,0.06550428,-0.00245392,-0.00129413,0.00827307,Sell,Crowded Short
2026-02-09,HBAN,HUNTINGTON BANCSHARES INC.,Financials,19.0,-0.014011416709911795,-0.014011416709911795,0.08695652173913038,0.09510086455331401,58.1,0.0,0.0,5.5,-10.699999999999996,-38.0,-37.0,-37.0,-77.0,3.0,0.0236735,0.03512114,0.01954099,0.0006649,-0.01094396,0.00276779,Leaning Bearish,Mean Reversion Downside Bias
2026-02-09,HCA,"HCA HEALTHCARE, INC.",Health Care,497.54,-0.008272040503099487,-0.008272040503099487,0.01898539742355676,0.06571563209527476,58.9,4.100000000000001,4.100000000000001,3.8999999999999986,52.4,20.0,0.0,0.0,-4.0,35.0,0.03331249,0.03089105,0.06549909,-0.00011446,0.00257762,-0.00303331,Neutral,Mean Reversion Downside Bias
2026-02-09,HD,"THE HOME DEPOT, INC.",Consumer Discretionary,381.0,-0.010775022718421345,-0.010775022718421345,0.017112042499799918,0.10723626852659107,61.9,-24.000000000000007,-24.000000000000007,-31.6,23.199999999999996,-20.0,23.0,23.0,26.0,-37.0,0.00557398,0.00249546,-0.01136863,-0.00200822,0.00534805,-0.00172523,Topping,Mean Reversion Upside Bias
2026-02-09,HIG,THE HARTFORD FINANCIAL SERVICES GROUP,Financials,139.38,-0.022306397306397385,-0.022306397306397385,0.031985784095957204,0.011465892597968041,57.3,-4.0,-4.0,32.5,3.0999999999999943,-14.0,-12.0,-12.0,-64.0,14.0,0.02636301,0.01443924,0.04084379,0.00278768,-0.00711146,-0.01207316,Neutral,Crowded Short
2026-02-09,HII,"HUNTINGTON INGALLS INDUSTRIES, INC.",Industrials,405.82,0.020237825879277027,0.020237825879277027,-0.03493377089724381,0.1933425471226513,27.6,0.40000000000000213,0.40000000000000213,-70.19999999999999,-50.800000000000004,36.0,45.0,45.0,90.0,82.0,-0.05308869,0.02448076,0.03033903,-0.0042872,0.00226661,-0.00164225,Bottoming,Mean Reversion Downside Bias
2026-02-09,HLT,HILTON WORLDWIDE HOLDINGS INC.,Consumer Discretionary,314.03,-0.0011133023729245073,-0.0011133023729245073,0.05199155807175626,0.09322889469103557,70.0,-3.200000000000003,-3.200000000000003,6.700000000000003,13.100000000000001,-15.0,0.0,0.0,-19.0,-5.0,0.00915283,0.02898686,0.03338891,0.00147569,0.00393484,-0.00317544,Buy,Mean Reversion Upside Bias
2026-02-09,HLX,"HELIX ENERGY SOLUTIONS GROUP, INC.",MR Discretion,8.65,0.010514018691588856,0.010514018691588856,0.08942065491183881,0.37958532695374814,96.2,-0.3999999999999915,-0.3999999999999915,-3.5999999999999943,76.2,-9.0,0.0,0.0,0.0,-5.0,0.0546838,0.04343161,-0.04297144,0.00489568,0.00898974,0.00273183,Buy,Mean Reversion Upside Bias
2026-02-09,HOLX,"HOLOGIC, INC.",Health Care,75.02,0.002807111348750002,0.002807111348750002,0.00120112104630965,0.007115048999865703,44.2,16.200000000000003,16.200000000000003,-23.89999999999999,33.7,-20.0,-19.0,-19.0,42.0,-19.0,-0.00469881,-0.00491355,-0.03032507,0.00118096,-0.00117495,-0.00294676,Topping,Mean Reversion Upside Bias
2026-02-09,HON,HONEYWELL INTERNATIONAL INC.,Industrials,239.84,0.006124674888833059,0.006124674888833059,0.05414908579465538,0.2293813111897074,99.8,0.0,0.0,0.3999999999999915,28.599999999999994,-60.0,0.0,0.0,-33.0,-46.0,0.0270566,0.04042535,0.00346663,-0.00207813,0.00489084,0.00565985,Neutral,Mean Reversion Downside Bias
2026-02-09,HOOD,"ROBINHOOD MARKETS, INC.",Financials,86.56,0.04515817435402081,0.04515817435402081,-0.12987535182951349,-0.23465959328028285,4.6,2.8,2.8,-0.8000000000000007,-1.9000000000000004,0.0,0.0,0.0,-2.0,41.0,-0.12553269,-0.14212526,0.17871996,0.0138037,0.00969671,-0.04322164,Leaning Bullish,Mean Reversion Downside Bias
2026-02-09,HPE,HEWLETT PACKARD ENTERPRISE COMPANY,Information Technology,23.91,0.01270648030495547,0.01270648030495547,0.11105947955390327,-0.004579517069109085,64.1,1.1999999999999957,1.1999999999999957,47.199999999999996,-14.700000000000003,-2.0,9.0,9.0,-41.0,39.0,0.01327099,-0.01495701,0.0087083,0.00784603,0.01147743,0.00308361,Leaning Bullish,Crowded Short
2026-02-09,HPQ,HP INC.,Information Technology,19.43,-0.01119592875318065,-0.01119592875318065,-0.0005144032921811093,-0.12791741472172358,27.2,-5.099999999999998,-5.099999999999998,16.299999999999997,14.299999999999999,37.0,17.0,17.0,-3.0,50.0,-0.01152725,-0.06676107,-0.06236863,0.00367414,0.00968275,-0.00495577,Leaning Bullish,Crowded Short
2026-02-09,HRL,HORMEL FOODS ,Consumer Staples,24.41,-0.020858403529883662,-0.020858403529883662,-0.008126777732628931,0.029957805907173007,81.2,-14.200000000000003,-14.200000000000003,2.0,2.0,-10.0,9.0,9.0,-7.0,21.0,0.01181685,0.02441046,-0.04679668,-0.00592855,-0.00048572,-0.00601128,Neutral,Mean Reversion Downside Bias
2026-02-09,HSIC,"HENRY SCHEIN, INC.",Health Care,80.1,0.0047666833918715845,0.0047666833918715845,0.061208267090619994,0.05980418100026452,65.7,12.700000000000003,12.700000000000003,15.900000000000006,-14.299999999999997,-10.0,-8.0,-8.0,-34.0,-16.0,0.00209616,0.01106832,-0.00508229,-0.00122413,0.01647285,-0.00476209,Neutral,Crowded Short
2026-02-09,HST,"HOST HOTELS & RESORTS, INC.",Real Estate,19.54,0.009819121447028234,0.009819121447028234,0.05450620615218549,0.10208685843203602,87.1,0.0,0.0,16.69999999999999,30.89999999999999,-7.0,43.0,43.0,5.0,72.0,0.0200398,0.01463229,-0.03762563,0.00203911,0.00452434,0.00039644,Buy,Mean Reversion Upside Bias
2026-02-09,HSY,THE HERSHEY COMPANY,Consumer Staples,230.54,-0.0042759037705697445,-0.0042759037705697445,0.18377406931964058,0.2668425101659524,96.6,-2.4000000000000057,-2.4000000000000057,11.099999999999994,49.199999999999996,-69.0,-32.0,-32.0,-85.0,-89.0,0.04610314,0.05004795,0.00982513,0.00697793,-0.0123302,0.01595491,Leaning Bearish,Mean Reversion Downside Bias
2026-02-09,HUBB,HUBBELL INC.,Industrials,506.14,0.004644700277887992,0.004644700277887992,0.03729966799196616,0.13967260363423462,78.4,-7.099999999999994,-7.099999999999994,-9.099999999999994,8.400000000000006,-13.0,-3.0,-3.0,20.0,-37.0,0.00833728,0.02484447,0.02938949,-0.00346766,0.00411465,-0.00530775,Bottoming,Crowded Short
2026-02-09,HUM,HUMANA INC.,Health Care,189.49,-0.02294524079612248,-0.02294524079612248,-0.029252049180327755,-0.2601803771522273,2.6,-1.6,-1.6,-9.1,-68.4,23.0,-8.0,-8.0,24.0,53.0,-0.14003089,-0.06370799,-0.09210303,-0.00173494,0.01250558,-0.00195613,Leaning Bullish,Mean Reversion Downside Bias
