Date,Ticker,gap_lt,gap_lt_avg,gap_lt_hi,gap_lt_lo
2025-12-02,GM,-29.47,-28.6,-27.36,-29.84
2025-12-03,GM,-28.44,-28.6,-27.36,-29.84
2025-12-04,GM,-27.84,-28.6,-27.36,-29.84
2025-12-05,GM,-27.08,-28.6,-27.36,-29.84
2025-12-01,GNK,-0.2,-0.03,0.16,-0.22
2025-12-02,GNK,-0.23,-0.03,0.16,-0.22
2025-12-03,GNK,0.01,-0.03,0.16,-0.22
2025-12-04,GNK,0.01,-0.03,0.16,-0.22
2025-12-05,GNK,0.24,-0.03,0.16,-0.22
2025-12-01,GNRC,-16.1,-7.47,-1.73,-13.21
2025-12-02,GNRC,-10.01,-7.47,-1.73,-13.21
2025-12-03,GNRC,-6.15,-7.47,-1.73,-13.21
2025-12-04,GNRC,-2.08,-7.47,-1.73,-13.21
2025-12-05,GNRC,-2.99,-7.47,-1.73,-13.21
2025-12-01,GOOGL,-95.8,-92.85,-90.21,-95.48
2025-12-02,GOOGL,-94.88,-92.85,-90.21,-95.48
2025-12-03,GOOGL,-91.06,-92.85,-90.21,-95.48
2025-12-04,GOOGL,-93.07,-92.85,-90.21,-95.48
2025-12-05,GOOGL,-89.42,-92.85,-90.21,-95.48
2025-12-01,GPC,-1.43,-1.59,-1.02,-2.17
2025-12-02,GPC,-2.43,-1.59,-1.02,-2.17
2025-12-03,GPC,-1.91,-1.59,-1.02,-2.17
2025-12-04,GPC,-1.05,-1.59,-1.02,-2.17
2025-12-05,GPC,-1.14,-1.59,-1.02,-2.17
2025-12-01,GPN,4.59,7.05,8.52,5.57
2025-12-02,GPN,7.04,7.05,8.52,5.57
2025-12-03,GPN,8.31,7.05,8.52,5.57
2025-12-04,GPN,8.09,7.05,8.52,5.57
2025-12-05,GPN,7.2,7.05,8.52,5.57
2025-12-01,GREK,-7.52,-7.39,-7.25,-7.54
2025-12-02,GREK,-7.16,-7.39,-7.25,-7.54
2025-12-03,GREK,-7.43,-7.39,-7.25,-7.54
2025-12-04,GREK,-7.5,-7.39,-7.25,-7.54
2025-12-05,GREK,-7.35,-7.39,-7.25,-7.54
2025-12-01,GRMN,-27.18,-24.22,-21.26,-27.18
2025-12-02,GRMN,-26.88,-24.22,-21.26,-27.18
2025-12-03,GRMN,-24.6,-24.22,-21.26,-27.18
2025-12-04,GRMN,-21.97,-24.22,-21.26,-27.18
2025-12-05,GRMN,-20.47,-24.22,-21.26,-27.18
2025-12-01,GS,-439.92,-419.77,-401.83,-437.72
2025-12-02,GS,-435.57,-419.77,-401.83,-437.72
2025-12-03,GS,-414.21,-419.77,-401.83,-437.72
2025-12-04,GS,-412.95,-419.77,-401.83,-437.72
2025-12-05,GS,-396.22,-419.77,-401.83,-437.72
2025-12-01,GWW,-50.21,-30.75,-18.69,-42.82
2025-12-02,GWW,-33.93,-30.75,-18.69,-42.82
2025-12-03,GWW,-23.92,-30.75,-18.69,-42.82
2025-12-04,GWW,-26.17,-30.75,-18.69,-42.82
2025-12-05,GWW,-19.54,-30.75,-18.69,-42.82
2025-12-01,HAL,-1.46,-0.65,0.08,-1.37
2025-12-02,HAL,-1.18,-0.65,0.08,-1.37
2025-12-03,HAL,-0.69,-0.65,0.08,-1.37
2025-12-04,HAL,-0.26,-0.65,0.08,-1.37
2025-12-05,HAL,0.36,-0.65,0.08,-1.37
2025-12-01,HAS,-4.92,-5.66,-5.02,-6.3
2025-12-02,HAS,-5.96,-5.66,-5.02,-6.3
2025-12-03,HAS,-5.14,-5.66,-5.02,-6.3
2025-12-04,HAS,-5.76,-5.66,-5.02,-6.3
2025-12-05,HAS,-6.51,-5.66,-5.02,-6.3
2025-12-01,HBAN,-6.35,-6.06,-5.8,-6.33
2025-12-02,HBAN,-6.33,-6.06,-5.8,-6.33
2025-12-03,HBAN,-5.85,-6.06,-5.8,-6.33
2025-12-04,HBAN,-5.79,-6.06,-5.8,-6.33
2025-12-05,HBAN,-5.99,-6.06,-5.8,-6.33
2025-12-01,HCA,-55.03,-65.14,-57.07,-73.21
2025-12-02,HCA,-57.72,-65.14,-57.07,-73.21
2025-12-03,HCA,-71.26,-65.14,-57.07,-73.21
2025-12-04,HCA,-70.37,-65.14,-57.07,-73.21
2025-12-05,HCA,-71.33,-65.14,-57.07,-73.21
2025-12-01,HD,-18.85,-21.17,-18.45,-23.89
2025-12-02,HD,-22.15,-21.17,-18.45,-23.89
2025-12-03,HD,-18.27,-21.17,-18.45,-23.89
2025-12-04,HD,-25.01,-21.17,-18.45,-23.89
2025-12-05,HD,-21.57,-21.17,-18.45,-23.89
2025-12-01,HIG,-25.73,-28.24,-25.76,-30.73
2025-12-02,HIG,-26.13,-28.24,-25.76,-30.73
2025-12-03,HIG,-28.19,-28.24,-25.76,-30.73
2025-12-04,HIG,-29.37,-28.24,-25.76,-30.73
2025-12-05,HIG,-31.8,-28.24,-25.76,-30.73
2025-12-01,HII,-64.54,-62.48,-58.14,-66.82
2025-12-02,HII,-63.99,-62.48,-58.14,-66.82
2025-12-03,HII,-61.96,-62.48,-58.14,-66.82
2025-12-04,HII,-55.31,-62.48,-58.14,-66.82
2025-12-05,HII,-66.61,-62.48,-58.14,-66.82
2025-12-01,HLT,-20.74,-25.75,-20.89,-30.6
2025-12-02,HLT,-22.6,-25.75,-20.89,-30.6
2025-12-03,HLT,-23.54,-25.75,-20.89,-30.6
2025-12-04,HLT,-30.33,-25.75,-20.89,-30.6
2025-12-05,HLT,-31.53,-25.75,-20.89,-30.6
2025-12-01,HLX,-0.16,0.22,0.5,-0.07
2025-12-02,HLX,0.01,0.22,0.5,-0.07
2025-12-03,HLX,0.33,0.22,0.5,-0.07
2025-12-04,HLX,0.54,0.22,0.5,-0.07
2025-12-05,HLX,0.36,0.22,0.5,-0.07
2025-12-01,HOLX,-17.83,-17.77,-17.69,-17.85
2025-12-02,HOLX,-17.85,-17.77,-17.69,-17.85
2025-12-03,HOLX,-17.66,-17.77,-17.69,-17.85
2025-12-04,HOLX,-17.81,-17.77,-17.69,-17.85
2025-12-05,HOLX,-17.7,-17.77,-17.69,-17.85
2025-12-01,HON,2.36,4.22,5.55,2.89
2025-12-02,HON,5.29,4.22,5.55,2.89
2025-12-03,HON,5.61,4.22,5.55,2.89
2025-12-04,HON,4.37,4.22,5.55,2.89
2025-12-05,HON,3.47,4.22,5.55,2.89
2025-12-01,HOOD,-55.16,-48.03,-42.36,-53.7
2025-12-02,HOOD,-52.45,-48.03,-42.36,-53.7
2025-12-03,HOOD,-44.76,-48.03,-42.36,-53.7
2025-12-04,HOOD,-41.32,-48.03,-42.36,-53.7
2025-12-05,HOOD,-46.45,-48.03,-42.36,-53.7
2025-12-01,HPE,-5.06,-4.53,-3.91,-5.15
2025-12-02,HPE,-5.08,-4.53,-3.91,-5.15
2025-12-03,HPE,-4.74,-4.53,-3.91,-5.15
2025-12-04,HPE,-4.1,-4.53,-3.91,-5.15
2025-12-05,HPE,-3.67,-4.53,-3.91,-5.15
2025-12-01,HPQ,-0.41,0.51,1.14,-0.12
2025-12-02,HPQ,0.35,0.51,1.14,-0.12
2025-12-03,HPQ,0.39,0.51,1.14,-0.12
2025-12-04,HPQ,1.1,0.51,1.14,-0.12
2025-12-05,HPQ,1.11,0.51,1.14,-0.12
2025-12-01,HRL,-3.03,-2.7,-2.12,-3.27
2025-12-02,HRL,-3.24,-2.7,-2.12,-3.27
2025-12-03,HRL,-3.06,-2.7,-2.12,-3.27
2025-12-04,HRL,-2.17,-2.7,-2.12,-3.27
2025-12-05,HRL,-1.99,-2.7,-2.12,-3.27
2025-12-01,HSIC,-13.33,-13.52,-12.76,-14.27
2025-12-02,HSIC,-14.77,-13.52,-12.76,-14.27
2025-12-03,HSIC,-13.56,-13.52,-12.76,-14.27
2025-12-04,HSIC,-13.1,-13.52,-12.76,-14.27
2025-12-05,HSIC,-12.82,-13.52,-12.76,-14.27
2025-12-01,HST,-1.1,-1.22,-1.01,-1.43
2025-12-02,HST,-1.12,-1.22,-1.01,-1.43
2025-12-03,HST,-0.99,-1.22,-1.01,-1.43
2025-12-04,HST,-1.49,-1.22,-1.01,-1.43
2025-12-05,HST,-1.39,-1.22,-1.01,-1.43
2025-12-01,HSY,-3.48,-5.91,-4.32,-7.51
2025-12-02,HSY,-5.79,-5.91,-4.32,-7.51
2025-12-03,HSY,-7.93,-5.91,-4.32,-7.51
2025-12-04,HSY,-6.1,-5.91,-4.32,-7.51
2025-12-05,HSY,-6.26,-5.91,-4.32,-7.51
2025-12-01,HUBB,-59.49,-54.76,-48.67,-60.85
2025-12-02,HUBB,-59.86,-54.76,-48.67,-60.85
2025-12-03,HUBB,-58.0,-54.76,-48.67,-60.85
2025-12-04,HUBB,-49.63,-54.76,-48.67,-60.85
2025-12-05,HUBB,-46.81,-54.76,-48.67,-60.85
2025-12-01,HUM,-5.37,2.8,10.59,-5.0
2025-12-02,HUM,-5.64,2.8,10.59,-5.0
2025-12-03,HUM,9.32,2.8,10.59,-5.0
2025-12-04,HUM,5.42,2.8,10.59,-5.0
2025-12-05,HUM,10.25,2.8,10.59,-5.0
2025-12-01,HWM,-47.16,-50.59,-47.7,-53.48
2025-12-02,HWM,-49.64,-50.59,-47.7,-53.48
2025-12-03,HWM,-51.61,-50.59,-47.7,-53.48
2025-12-04,HWM,-49.63,-50.59,-47.7,-53.48
2025-12-05,HWM,-54.92,-50.59,-47.7,-53.48
2025-12-01,HYD,-9.7,-9.75,-9.71,-9.8
2025-12-02,HYD,-9.82,-9.75,-9.71,-9.8
2025-12-03,HYD,-9.77,-9.75,-9.71,-9.8
2025-12-04,HYD,-9.73,-9.75,-9.71,-9.8
2025-12-05,HYD,-9.75,-9.75,-9.71,-9.8
2025-12-01,HYG,-7.2,-7.01,-6.9,-7.13
2025-12-02,HYG,-7.05,-7.01,-6.9,-7.13
2025-12-03,HYG,-6.98,-7.01,-6.9,-7.13
2025-12-04,HYG,-6.92,-7.01,-6.9,-7.13
2025-12-05,HYG,-6.92,-7.01,-6.9,-7.13
2025-12-01,IBKR,-23.99,-23.02,-22.01,-24.03
2025-12-02,IBKR,-23.94,-23.02,-22.01,-24.03
2025-12-03,IBKR,-22.57,-23.02,-22.01,-24.03
2025-12-04,IBKR,-21.58,-23.02,-22.01,-24.03
2025-12-05,IBKR,-23.03,-23.02,-22.01,-24.03
2025-12-01,IBM,-50.2,-50.67,-47.76,-53.58
2025-12-02,IBM,-54.09,-50.67,-47.76,-53.58
2025-12-03,IBM,-53.25,-50.67,-47.76,-53.58
2025-12-04,IBM,-47.88,-50.67,-47.76,-53.58
2025-12-05,IBM,-47.93,-50.67,-47.76,-53.58
2025-12-01,ICE,-1.54,-1.26,0.12,-2.64
2025-12-02,ICE,-3.12,-1.26,0.12,-2.64
2025-12-03,ICE,-1.63,-1.26,0.12,-2.64
2025-12-04,ICE,0.63,-1.26,0.12,-2.64
2025-12-05,ICE,-0.66,-1.26,0.12,-2.64
2025-12-01,ICL,-0.34,-0.55,-0.33,-0.77
2025-12-02,ICL,-0.29,-0.55,-0.33,-0.77
2025-12-03,ICL,-0.66,-0.55,-0.33,-0.77
2025-12-04,ICL,-0.73,-0.55,-0.33,-0.77
2025-12-05,ICL,-0.73,-0.55,-0.33,-0.77
2025-12-01,IDXX,-65.67,-70.8,-62.97,-78.63
2025-12-02,IDXX,-61.91,-70.8,-62.97,-78.63
2025-12-03,IDXX,-68.71,-70.8,-62.97,-78.63
2025-12-04,IDXX,-77.17,-70.8,-62.97,-78.63
2025-12-05,IDXX,-80.54,-70.8,-62.97,-78.63
2025-12-01,IEF,-7.05,-7.03,-6.85,-7.21
2025-12-02,IEF,-6.97,-7.03,-6.85,-7.21
2025-12-03,IEF,-6.77,-7.03,-6.85,-7.21
2025-12-04,IEF,-7.07,-7.03,-6.85,-7.21
2025-12-05,IEF,-7.27,-7.03,-6.85,-7.21
2025-12-01,IEX,-1.12,1.14,3.08,-0.79
2025-12-02,IEX,-0.66,1.14,3.08,-0.79
2025-12-03,IEX,2.45,1.14,3.08,-0.79
2025-12-04,IEX,3.27,1.14,3.08,-0.79
2025-12-05,IEX,1.78,1.14,3.08,-0.79
2025-12-01,IFF,-4.75,-6.3,-5.16,-7.44
2025-12-02,IFF,-5.48,-6.3,-5.16,-7.44
2025-12-03,IFF,-6.9,-6.3,-5.16,-7.44
2025-12-04,IFF,-7.53,-6.3,-5.16,-7.44
2025-12-05,IFF,-6.84,-6.3,-5.16,-7.44
2025-12-01,INCY,-14.58,-15.03,-14.26,-15.8
2025-12-02,INCY,-15.18,-15.03,-14.26,-15.8
2025-12-03,INCY,-15.12,-15.03,-14.26,-15.8
2025-12-04,INCY,-16.16,-15.03,-14.26,-15.8
2025-12-05,INCY,-14.1,-15.03,-14.26,-15.8
2025-12-01,INDA,-5.5,-5.96,-5.63,-6.29
2025-12-02,INDA,-5.95,-5.96,-5.63,-6.29
2025-12-03,INDA,-6.42,-5.96,-5.63,-6.29
2025-12-04,INDA,-6.07,-5.96,-5.63,-6.29
2025-12-05,INDA,-5.86,-5.96,-5.63,-6.29
2025-12-01,INTC,-2.28,-0.46,1.25,-2.17
2025-12-02,INTC,1.18,-0.46,1.25,-2.17
2025-12-03,INTC,1.47,-0.46,1.25,-2.17
2025-12-04,INTC,-1.79,-0.46,1.25,-2.17
2025-12-05,INTC,-0.88,-0.46,1.25,-2.17
2025-12-01,INTU,-63.21,-44.5,-26.62,-62.38
2025-12-02,INTU,-59.2,-44.5,-26.62,-62.38
2025-12-03,INTU,-47.15,-44.5,-26.62,-62.38
2025-12-04,INTU,-31.75,-44.5,-26.62,-62.38
2025-12-05,INTU,-21.2,-44.5,-26.62,-62.38
2025-12-01,INVH,-0.07,-0.29,0.02,-0.6
2025-12-02,INVH,0.04,-0.29,0.02,-0.6
2025-12-03,INVH,-0.2,-0.29,0.02,-0.6
2025-12-04,INVH,-0.48,-0.29,0.02,-0.6
2025-12-05,INVH,-0.72,-0.29,0.02,-0.6
2025-12-01,IP,-1.68,-1.98,-1.4,-2.56
2025-12-02,IP,-3.02,-1.98,-1.4,-2.56
2025-12-03,IP,-1.65,-1.98,-1.4,-2.56
2025-12-04,IP,-1.74,-1.98,-1.4,-2.56
2025-12-05,IP,-1.81,-1.98,-1.4,-2.56
2025-12-01,IQV,-56.05,-58.1,-56.68,-59.52
2025-12-02,IQV,-58.89,-58.1,-56.68,-59.52
2025-12-03,IQV,-57.28,-58.1,-56.68,-59.52
2025-12-04,IQV,-59.6,-58.1,-56.68,-59.52
2025-12-05,IQV,-58.67,-58.1,-56.68,-59.52
2025-12-01,IR,-3.72,-3.32,-2.93,-3.7
2025-12-02,IR,-3.73,-3.32,-2.93,-3.7
2025-12-03,IR,-3.16,-3.32,-2.93,-3.7
2025-12-04,IR,-2.92,-3.32,-2.93,-3.7
2025-12-05,IR,-3.05,-3.32,-2.93,-3.7
2025-12-01,IRM,-19.69,-18.68,-17.68,-19.68
2025-12-02,IRM,-19.75,-18.68,-17.68,-19.68
2025-12-03,IRM,-18.24,-18.68,-17.68,-19.68
2025-12-04,IRM,-17.49,-18.68,-17.68,-19.68
2025-12-05,IRM,-18.21,-18.68,-17.68,-19.68
2025-12-01,ISRG,-49.48,-47.1,-43.84,-50.35
2025-12-02,ISRG,-49.13,-47.1,-43.84,-50.35
2025-12-03,ISRG,-47.14,-47.1,-43.84,-50.35
2025-12-04,ISRG,-48.22,-47.1,-43.84,-50.35
2025-12-05,ISRG,-41.51,-47.1,-43.84,-50.35
2025-12-01,IT,10.96,10.82,12.28,9.35
2025-12-02,IT,8.8,10.82,12.28,9.35
2025-12-03,IT,12.09,10.82,12.28,9.35
2025-12-04,IT,12.28,10.82,12.28,9.35
2025-12-05,IT,9.95,10.82,12.28,9.35
2025-12-01,ITW,-1.46,0.05,1.09,-1.0
2025-12-02,ITW,-0.57,0.05,1.09,-1.0
2025-12-03,ITW,1.09,0.05,1.09,-1.0
2025-12-04,ITW,0.43,0.05,1.09,-1.0
2025-12-05,ITW,0.75,0.05,1.09,-1.0
2025-12-01,IVZ,-3.62,-3.33,-2.52,-4.14
2025-12-02,IVZ,-4.04,-3.33,-2.52,-4.14
2025-12-03,IVZ,-3.89,-3.33,-2.52,-4.14
2025-12-04,IVZ,-3.07,-3.33,-2.52,-4.14
2025-12-05,IVZ,-2.04,-3.33,-2.52,-4.14
2025-12-01,IWD,-23.12,-22.07,-21.04,-23.09
2025-12-02,IWD,-23.24,-22.07,-21.04,-23.09
2025-12-03,IWD,-21.34,-22.07,-21.04,-23.09
2025-12-04,IWD,-21.43,-22.07,-21.04,-23.09
2025-12-05,IWD,-21.2,-22.07,-21.04,-23.09
2025-12-01,IWF,-31.68,-29.62,-28.18,-31.07
2025-12-02,IWF,-29.59,-29.62,-28.18,-31.07
2025-12-03,IWF,-30.04,-29.62,-28.18,-31.07
2025-12-04,IWF,-29.09,-29.62,-28.18,-31.07
2025-12-05,IWF,-27.72,-29.62,-28.18,-31.07
2025-12-01,IWM,-52.31,-49.33,-46.3,-52.36
2025-12-02,IWM,-52.76,-49.33,-46.3,-52.36
2025-12-03,IWM,-48.3,-49.33,-46.3,-52.36
2025-12-04,IWM,-46.11,-49.33,-46.3,-52.36
2025-12-05,IWM,-47.16,-49.33,-46.3,-52.36
2025-12-01,J,-17.96,-13.29,-9.86,-16.73
2025-12-02,J,-15.78,-13.29,-9.86,-16.73
2025-12-03,J,-12.07,-13.29,-9.86,-16.73
2025-12-04,J,-10.07,-13.29,-9.86,-16.73
2025-12-05,J,-10.58,-13.29,-9.86,-16.73
2025-12-01,JBHT,-1.68,4.45,8.03,0.88
2025-12-02,JBHT,4.32,4.45,8.03,0.88
2025-12-03,JBHT,6.51,4.45,8.03,0.88
2025-12-04,JBHT,6.13,4.45,8.03,0.88
2025-12-05,JBHT,7.0,4.45,8.03,0.88
2025-12-01,JBL,-54.29,-49.31,-45.0,-53.61
2025-12-02,JBL,-52.23,-49.31,-45.0,-53.61
2025-12-03,JBL,-50.23,-49.31,-45.0,-53.61
2025-12-04,JBL,-45.56,-49.31,-45.0,-53.61
2025-12-05,JBL,-44.22,-49.31,-45.0,-53.61
2025-12-01,JCI,-15.83,-16.2,-15.69,-16.7
2025-12-02,JCI,-15.49,-16.2,-15.69,-16.7
2025-12-03,JCI,-16.55,-16.2,-15.69,-16.7
2025-12-04,JCI,-16.57,-16.2,-15.69,-16.7
2025-12-05,JCI,-16.54,-16.2,-15.69,-16.7
2025-12-01,JKHY,-41.67,-38.86,-34.97,-42.75
2025-12-02,JKHY,-43.19,-38.86,-34.97,-42.75
2025-12-03,JKHY,-39.74,-38.86,-34.97,-42.75
2025-12-04,JKHY,-35.53,-38.86,-34.97,-42.75
2025-12-05,JKHY,-34.16,-38.86,-34.97,-42.75
2025-12-01,JNJ,-48.57,-49.81,-48.07,-51.55
2025-12-02,JNJ,-48.49,-49.81,-48.07,-51.55
2025-12-03,JNJ,-48.58,-49.81,-48.07,-51.55
2025-12-04,JNJ,-51.43,-49.81,-48.07,-51.55
2025-12-05,JNJ,-51.98,-49.81,-48.07,-51.55
2025-12-01,JNK,-8.18,-7.96,-7.81,-8.1
2025-12-02,JNK,-8.03,-7.96,-7.81,-8.1
2025-12-03,JNK,-7.88,-7.96,-7.81,-8.1
2025-12-04,JNK,-7.85,-7.96,-7.81,-8.1
2025-12-05,JNK,-7.85,-7.96,-7.81,-8.1
2025-12-01,JPM,-126.32,-123.23,-119.6,-126.85
2025-12-02,JPM,-127.36,-123.23,-119.6,-126.85
2025-12-03,JPM,-123.11,-123.23,-119.6,-126.85
2025-12-04,JPM,-119.14,-123.23,-119.6,-126.85
2025-12-05,JPM,-120.2,-123.23,-119.6,-126.85
2025-12-01,K,-15.39,-15.33,-15.3,-15.37
2025-12-02,K,-15.33,-15.33,-15.3,-15.37
2025-12-03,K,-15.32,-15.33,-15.3,-15.37
2025-12-04,K,-15.31,-15.33,-15.3,-15.37
2025-12-05,K,-15.32,-15.33,-15.3,-15.37
2025-12-01,KDP,0.23,0.44,0.69,0.19
2025-12-02,KDP,0.19,0.44,0.69,0.19
2025-12-03,KDP,0.39,0.44,0.69,0.19
2025-12-04,KDP,0.64,0.44,0.69,0.19
2025-12-05,KDP,0.75,0.44,0.69,0.19
2025-12-01,KEY,-6.57,-6.39,-5.99,-6.78
2025-12-02,KEY,-6.91,-6.39,-5.99,-6.78
2025-12-03,KEY,-6.44,-6.39,-5.99,-6.78
2025-12-04,KEY,-6.08,-6.39,-5.99,-6.78
2025-12-05,KEY,-5.93,-6.39,-5.99,-6.78
2025-12-01,KEYS,-33.72,-26.24,-20.81,-31.67
2025-12-02,KEYS,-29.86,-26.24,-20.81,-31.67
2025-12-03,KEYS,-24.65,-26.24,-20.81,-31.67
2025-12-04,KEYS,-22.19,-26.24,-20.81,-31.67
2025-12-05,KEYS,-20.77,-26.24,-20.81,-31.67
2025-12-01,KHC,0.99,0.48,0.88,0.08
2025-12-02,KHC,0.58,0.48,0.88,0.08
2025-12-03,KHC,0.65,0.48,0.88,0.08
2025-12-04,KHC,0.21,0.48,0.88,0.08
2025-12-05,KHC,-0.04,0.48,0.88,0.08
2025-12-01,KIM,-0.28,-0.43,-0.3,-0.57
2025-12-02,KIM,-0.47,-0.43,-0.3,-0.57
2025-12-03,KIM,-0.36,-0.43,-0.3,-0.57
2025-12-04,KIM,-0.41,-0.43,-0.3,-0.57
2025-12-05,KIM,-0.64,-0.43,-0.3,-0.57
2025-12-01,KKR,-13.65,-10.0,-6.71,-13.29
2025-12-02,KKR,-13.16,-10.0,-6.71,-13.29
2025-12-03,KKR,-9.36,-10.0,-6.71,-13.29
2025-12-04,KKR,-7.41,-10.0,-6.71,-13.29
2025-12-05,KKR,-6.42,-10.0,-6.71,-13.29
2025-12-01,KLAC,-334.38,-295.29,-271.42,-319.16
2025-12-02,KLAC,-301.7,-295.29,-271.42,-319.16
2025-12-03,KLAC,-279.81,-295.29,-271.42,-319.16
2025-12-04,KLAC,-283.48,-295.29,-271.42,-319.16
2025-12-05,KLAC,-277.1,-295.29,-271.42,-319.16
2025-12-01,KMB,-14.79,-17.43,-15.32,-19.53
2025-12-02,KMB,-16.38,-17.43,-15.32,-19.53
2025-12-03,KMB,-17.2,-17.43,-15.32,-19.53
2025-12-04,KMB,-18.39,-17.43,-15.32,-19.53
2025-12-05,KMB,-20.37,-17.43,-15.32,-19.53
2025-12-01,KMI,-5.31,-5.22,-4.8,-5.63
2025-12-02,KMI,-5.75,-5.22,-4.8,-5.63
2025-12-03,KMI,-5.43,-5.22,-4.8,-5.63
2025-12-04,KMI,-4.76,-5.22,-4.8,-5.63
2025-12-05,KMI,-4.83,-5.22,-4.8,-5.63
2025-12-01,KMX,0.26,0.5,0.68,0.33
2025-12-02,KMX,0.41,0.5,0.68,0.33
2025-12-03,KMX,0.72,0.5,0.68,0.33
2025-12-04,KMX,0.6,0.5,0.68,0.33
2025-12-05,KMX,0.52,0.5,0.68,0.33
2025-12-01,KO,-3.12,-4.29,-3.57,-5.02
2025-12-02,KO,-4.4,-4.29,-3.57,-5.02
2025-12-03,KO,-4.26,-4.29,-3.57,-5.02
2025-12-04,KO,-4.62,-4.29,-3.57,-5.02
2025-12-05,KO,-5.07,-4.29,-3.57,-5.02
2025-12-01,KR,-48.48,-50.7,-48.45,-52.95
2025-12-02,KR,-49.0,-50.7,-48.45,-52.95
2025-12-03,KR,-49.83,-50.7,-48.45,-52.95
2025-12-04,KR,-52.89,-50.7,-48.45,-52.95
2025-12-05,KR,-53.32,-50.7,-48.45,-52.95
2025-12-01,KVUE,-1.56,-1.79,-1.65,-1.92
2025-12-02,KVUE,-1.92,-1.79,-1.65,-1.92
2025-12-03,KVUE,-1.81,-1.79,-1.65,-1.92
2025-12-04,KVUE,-1.79,-1.79,-1.65,-1.92
2025-12-05,KVUE,-1.85,-1.79,-1.65,-1.92
2025-12-01,L,-16.44,-17.69,-16.17,-19.2
2025-12-02,L,-16.53,-17.69,-16.17,-19.2
2025-12-03,L,-17.09,-17.69,-16.17,-19.2
2025-12-04,L,-18.35,-17.69,-16.17,-19.2
2025-12-05,L,-20.02,-17.69,-16.17,-19.2
2025-12-01,LDOS,-44.26,-44.05,-41.8,-46.29
2025-12-02,LDOS,-45.61,-44.05,-41.8,-46.29
2025-12-03,LDOS,-44.24,-44.05,-41.8,-46.29
2025-12-04,LDOS,-40.26,-44.05,-41.8,-46.29
2025-12-05,LDOS,-45.86,-44.05,-41.8,-46.29
2025-12-01,LEN,-15.78,-17.26,-13.73,-20.79
2025-12-02,LEN,-16.28,-17.26,-13.73,-20.79
2025-12-03,LEN,-12.88,-17.26,-13.73,-20.79
2025-12-04,LEN,-19.26,-17.26,-13.73,-20.79
2025-12-05,LEN,-22.1,-17.26,-13.73,-20.79
2025-12-01,LH,-28.97,-32.84,-29.02,-36.66
2025-12-02,LH,-30.77,-32.84,-29.02,-36.66
2025-12-03,LH,-30.94,-32.84,-29.02,-36.66
2025-12-04,LH,-35.22,-32.84,-29.02,-36.66
2025-12-05,LH,-38.31,-32.84,-29.02,-36.66
2025-12-01,LHX,-86.65,-82.36,-78.99,-85.73
2025-12-02,LHX,-85.0,-82.36,-78.99,-85.73
2025-12-03,LHX,-81.23,-82.36,-78.99,-85.73
2025-12-04,LHX,-78.46,-82.36,-78.99,-85.73
2025-12-05,LHX,-80.47,-82.36,-78.99,-85.73
2025-12-01,LII,-82.67,-73.51,-63.25,-83.76
2025-12-02,LII,-84.84,-73.51,-63.25,-83.76
2025-12-03,LII,-72.12,-73.51,-63.25,-83.76
2025-12-04,LII,-67.4,-73.51,-63.25,-83.76
2025-12-05,LII,-60.5,-73.51,-63.25,-83.76
2025-12-01,LIN,-46.41,-47.87,-43.84,-51.9
2025-12-02,LIN,-44.76,-47.87,-43.84,-51.9
2025-12-03,LIN,-44.4,-47.87,-43.84,-51.9
2025-12-04,LIN,-49.82,-47.87,-43.84,-51.9
2025-12-05,LIN,-53.98,-47.87,-43.84,-51.9
2025-12-01,LKQ,0.61,0.4,0.65,0.15
2025-12-02,LKQ,0.32,0.4,0.65,0.15
2025-12-03,LKQ,0.48,0.4,0.65,0.15
2025-12-04,LKQ,0.01,0.4,0.65,0.15
2025-12-05,LKQ,0.59,0.4,0.65,0.15
2025-12-01,LLY,-291.27,-316.69,-296.39,-336.98
2025-12-02,LLY,-303.04,-316.69,-296.39,-336.98
2025-12-03,LLY,-315.6,-316.69,-296.39,-336.98
2025-12-04,LLY,-334.67,-316.69,-296.39,-336.98
2025-12-05,LLY,-338.85,-316.69,-296.39,-336.98
2025-12-01,LMT,-65.34,-58.86,-53.66,-64.05
2025-12-02,LMT,-62.71,-58.86,-53.66,-64.05
2025-12-03,LMT,-57.73,-58.86,-53.66,-64.05
2025-12-04,LMT,-56.18,-58.86,-53.66,-64.05
2025-12-05,LMT,-52.33,-58.86,-53.66,-64.05
2025-12-01,LNT,-6.32,-7.58,-6.75,-8.4
2025-12-02,LNT,-7.39,-7.58,-6.75,-8.4
2025-12-03,LNT,-7.54,-7.58,-6.75,-8.4
2025-12-04,LNT,-8.21,-7.58,-6.75,-8.4
2025-12-05,LNT,-8.42,-7.58,-6.75,-8.4
2025-12-01,LOW,-74.56,-74.72,-72.79,-76.65
2025-12-02,LOW,-77.78,-74.72,-72.79,-76.65
2025-12-03,LOW,-74.01,-74.72,-72.79,-76.65
2025-12-04,LOW,-74.78,-74.72,-72.79,-76.65
2025-12-05,LOW,-72.48,-74.72,-72.79,-76.65
2025-12-01,LQD,-3.24,-3.14,-3.01,-3.27
2025-12-02,LQD,-3.17,-3.14,-3.01,-3.27
2025-12-03,LQD,-2.92,-3.14,-3.01,-3.27
2025-12-04,LQD,-3.12,-3.14,-3.01,-3.27
