Date,Ticker,Ticker_name,Exposure,Category,Close,model_score
2025-05-12,ALL,THE ALLSTATE ,Financials,Financials,202.49,35.0
2025-05-13,ALL,THE ALLSTATE ,Financials,Financials,202.56,7.0
2025-05-14,ALL,THE ALLSTATE ,Financials,Financials,200.59,26.0
2025-05-15,ALL,THE ALLSTATE ,Financials,Financials,205.27,-45.0
2025-05-16,ALL,THE ALLSTATE ,Financials,Financials,209.06,-34.0
2025-05-19,ALL,THE ALLSTATE ,Financials,Financials,209.95,-26.0
2025-05-20,ALL,THE ALLSTATE ,Financials,Financials,208.12,-24.0
2025-05-21,ALL,THE ALLSTATE ,Financials,Financials,205.31,-14.0
2025-05-22,ALL,THE ALLSTATE ,Financials,Financials,202.52,16.0
2025-05-23,ALL,THE ALLSTATE ,Financials,Financials,203.24,-8.0
2025-05-27,ALL,THE ALLSTATE ,Financials,Financials,207.25,-66.0
2025-05-28,ALL,THE ALLSTATE ,Financials,Financials,204.93,-47.0
2025-05-29,ALL,THE ALLSTATE ,Financials,Financials,206.76,-62.0
2025-05-30,ALL,THE ALLSTATE ,Financials,Financials,209.87,-40.0
2025-06-02,ALL,THE ALLSTATE ,Financials,Financials,212.64,-24.0
2025-06-03,ALL,THE ALLSTATE ,Financials,Financials,211.26,-20.0
2025-06-04,ALL,THE ALLSTATE ,Financials,Financials,206.79,-5.0
2025-06-05,ALL,THE ALLSTATE ,Financials,Financials,206.65,26.0
2025-06-06,ALL,THE ALLSTATE ,Financials,Financials,208.06,-26.0
2025-06-09,ALL,THE ALLSTATE ,Financials,Financials,200.77,-2.0
2025-06-10,ALL,THE ALLSTATE ,Financials,Financials,196.4,13.0
2025-06-11,ALL,THE ALLSTATE ,Financials,Financials,196.18,-10.0
2025-06-12,ALL,THE ALLSTATE ,Financials,Financials,200.32,-34.0
2025-06-13,ALL,THE ALLSTATE ,Financials,Financials,198.92,37.0
2025-06-16,ALL,THE ALLSTATE ,Financials,Financials,199.61,8.0
2025-06-17,ALL,THE ALLSTATE ,Financials,Financials,198.19,36.0
2025-06-18,ALL,THE ALLSTATE ,Financials,Financials,195.67,13.0
2025-06-20,ALL,THE ALLSTATE ,Financials,Financials,195.33,-14.0
2025-06-23,ALL,THE ALLSTATE ,Financials,Financials,198.33,41.0
2025-06-24,ALL,THE ALLSTATE ,Financials,Financials,196.05,41.0
2025-06-25,ALL,THE ALLSTATE ,Financials,Financials,190.94,-13.0
2025-06-26,ALL,THE ALLSTATE ,Financials,Financials,194.15,-10.0
2025-06-27,ALL,THE ALLSTATE ,Financials,Financials,195.76,16.0
2025-06-30,ALL,THE ALLSTATE ,Financials,Financials,201.31,56.0
2025-07-01,ALL,THE ALLSTATE ,Financials,Financials,200.14,-4.0
2025-07-02,ALL,THE ALLSTATE ,Financials,Financials,194.69,49.0
2025-07-03,ALL,THE ALLSTATE ,Financials,Financials,198.0,34.0
2025-07-07,ALL,THE ALLSTATE ,Financials,Financials,194.54,41.0
2025-07-08,ALL,THE ALLSTATE ,Financials,Financials,193.4,24.0
2025-07-09,ALL,THE ALLSTATE ,Financials,Financials,194.09,24.0
2025-07-10,ALL,THE ALLSTATE ,Financials,Financials,194.68,24.0
2025-07-11,ALL,THE ALLSTATE ,Financials,Financials,193.33,57.0
2025-07-14,ALL,THE ALLSTATE ,Financials,Financials,196.2,34.0
2025-07-15,ALL,THE ALLSTATE ,Financials,Financials,192.43,32.0
2025-07-16,ALL,THE ALLSTATE ,Financials,Financials,195.62,34.0
2025-07-17,ALL,THE ALLSTATE ,Financials,Financials,193.02,34.0
2025-07-18,ALL,THE ALLSTATE ,Financials,Financials,194.08,0.0
2025-07-21,ALL,THE ALLSTATE ,Financials,Financials,192.92,0.0
2025-07-22,ALL,THE ALLSTATE ,Financials,Financials,197.43,9.0
2025-07-23,ALL,THE ALLSTATE ,Financials,Financials,197.61,16.0
2025-07-24,ALL,THE ALLSTATE ,Financials,Financials,193.94,25.0
2025-07-25,ALL,THE ALLSTATE ,Financials,Financials,195.7,7.0
2025-07-28,ALL,THE ALLSTATE ,Financials,Financials,192.0,30.0
2025-07-29,ALL,THE ALLSTATE ,Financials,Financials,193.9,34.0
2025-07-30,ALL,THE ALLSTATE ,Financials,Financials,192.28,38.0
2025-07-31,ALL,THE ALLSTATE ,Financials,Financials,203.25,-4.0
2025-08-01,ALL,THE ALLSTATE ,Financials,Financials,199.77,25.0
2025-08-04,ALL,THE ALLSTATE ,Financials,Financials,203.03,25.0
2025-08-05,ALL,THE ALLSTATE ,Financials,Financials,205.55,21.0
2025-08-06,ALL,THE ALLSTATE ,Financials,Financials,209.01,-8.0
2025-08-07,ALL,THE ALLSTATE ,Financials,Financials,205.0,14.0
2025-08-08,ALL,THE ALLSTATE ,Financials,Financials,206.8,-22.0
2025-08-11,ALL,THE ALLSTATE ,Financials,Financials,206.5,-18.0
2025-08-12,ALL,THE ALLSTATE ,Financials,Financials,206.76,-40.0
2025-08-13,ALL,THE ALLSTATE ,Financials,Financials,208.81,-48.0
2025-08-14,ALL,THE ALLSTATE ,Financials,Financials,208.7,-30.0
2025-08-15,ALL,THE ALLSTATE ,Financials,Financials,206.78,-30.0
2025-08-18,ALL,THE ALLSTATE ,Financials,Financials,207.09,-16.0
2025-08-19,ALL,THE ALLSTATE ,Financials,Financials,210.38,-16.0
2025-08-20,ALL,THE ALLSTATE ,Financials,Financials,213.62,-43.0
2025-08-21,ALL,THE ALLSTATE ,Financials,Financials,206.55,-22.0
2025-08-22,ALL,THE ALLSTATE ,Financials,Financials,205.52,-1.0
2025-08-25,ALL,THE ALLSTATE ,Financials,Financials,202.08,-18.0
2025-08-26,ALL,THE ALLSTATE ,Financials,Financials,203.18,-19.0
2025-08-27,ALL,THE ALLSTATE ,Financials,Financials,203.81,-19.0
2025-08-28,ALL,THE ALLSTATE ,Financials,Financials,203.76,-19.0
2025-08-29,ALL,THE ALLSTATE ,Financials,Financials,203.45,22.0
2025-09-02,ALL,THE ALLSTATE ,Financials,Financials,203.34,0.0
2025-09-03,ALL,THE ALLSTATE ,Financials,Financials,204.57,9.0
2025-09-04,ALL,THE ALLSTATE ,Financials,Financials,208.33,-1.0
2025-09-05,ALL,THE ALLSTATE ,Financials,Financials,201.53,3.0
2025-09-08,ALL,THE ALLSTATE ,Financials,Financials,200.31,28.0
2025-09-09,ALL,THE ALLSTATE ,Financials,Financials,200.12,28.0
2025-09-10,ALL,THE ALLSTATE ,Financials,Financials,200.03,28.0
2025-09-11,ALL,THE ALLSTATE ,Financials,Financials,202.47,15.0
2025-09-12,ALL,THE ALLSTATE ,Financials,Financials,200.39,5.0
2025-09-15,ALL,THE ALLSTATE ,Financials,Financials,196.89,20.0
2025-09-16,ALL,THE ALLSTATE ,Financials,Financials,196.3,20.0
2025-09-17,ALL,THE ALLSTATE ,Financials,Financials,197.25,-3.0
2025-09-18,ALL,THE ALLSTATE ,Financials,Financials,205.68,49.0
2025-09-19,ALL,THE ALLSTATE ,Financials,Financials,206.04,16.0
2025-09-22,ALL,THE ALLSTATE ,Financials,Financials,206.46,29.0
2025-09-23,ALL,THE ALLSTATE ,Financials,Financials,207.73,45.0
2025-09-24,ALL,THE ALLSTATE ,Financials,Financials,209.41,17.0
2025-09-25,ALL,THE ALLSTATE ,Financials,Financials,209.82,-6.0
2025-09-26,ALL,THE ALLSTATE ,Financials,Financials,212.76,24.0
2025-09-29,ALL,THE ALLSTATE ,Financials,Financials,211.28,0.0
2025-09-30,ALL,THE ALLSTATE ,Financials,Financials,214.65,-25.0
2025-10-01,ALL,THE ALLSTATE ,Financials,Financials,210.68,-47.0
2025-10-02,ALL,THE ALLSTATE ,Financials,Financials,210.01,-81.0
2025-10-03,ALL,THE ALLSTATE ,Financials,Financials,210.82,-95.0
2025-10-06,ALL,THE ALLSTATE ,Financials,Financials,208.83,-14.0
2025-10-07,ALL,THE ALLSTATE ,Financials,Financials,211.79,-40.0
2025-10-08,ALL,THE ALLSTATE ,Financials,Financials,212.35,-40.0
2025-10-09,ALL,THE ALLSTATE ,Financials,Financials,208.99,-56.0
2025-10-10,ALL,THE ALLSTATE ,Financials,Financials,205.67,-47.0
2025-10-13,ALL,THE ALLSTATE ,Financials,Financials,205.64,-35.0
2025-10-14,ALL,THE ALLSTATE ,Financials,Financials,209.52,-40.0
2025-10-15,ALL,THE ALLSTATE ,Financials,Financials,200.42,-34.0
2025-10-16,ALL,THE ALLSTATE ,Financials,Financials,194.88,18.0
2025-10-17,ALL,THE ALLSTATE ,Financials,Financials,195.87,-10.0
2025-10-20,ALL,THE ALLSTATE ,Financials,Financials,193.79,44.0
2025-10-21,ALL,THE ALLSTATE ,Financials,Financials,193.74,44.0
2025-10-22,ALL,THE ALLSTATE ,Financials,Financials,194.79,44.0
2025-10-23,ALL,THE ALLSTATE ,Financials,Financials,194.46,73.0
2025-10-24,ALL,THE ALLSTATE ,Financials,Financials,193.19,34.0
2025-10-27,ALL,THE ALLSTATE ,Financials,Financials,193.2,24.0
2025-10-28,ALL,THE ALLSTATE ,Financials,Financials,190.85,-20.0
2025-10-29,ALL,THE ALLSTATE ,Financials,Financials,190.0,-20.0
2025-10-30,ALL,THE ALLSTATE ,Financials,Financials,191.88,24.0
2025-10-31,ALL,THE ALLSTATE ,Financials,Financials,191.52,0.0
2025-11-03,ALL,THE ALLSTATE ,Financials,Financials,191.25,27.0
2025-11-04,ALL,THE ALLSTATE ,Financials,Financials,195.26,20.0
2025-11-05,ALL,THE ALLSTATE ,Financials,Financials,194.75,12.0
2025-11-06,ALL,THE ALLSTATE ,Financials,Financials,198.01,48.0
2025-11-07,ALL,THE ALLSTATE ,Financials,Financials,202.29,-22.0
2025-11-10,ALL,THE ALLSTATE ,Financials,Financials,203.89,20.0
2025-11-11,ALL,THE ALLSTATE ,Financials,Financials,207.36,-22.0
2025-11-12,ALL,THE ALLSTATE ,Financials,Financials,209.21,-36.0
2025-11-13,ALL,THE ALLSTATE ,Financials,Financials,211.16,-26.0
2025-11-14,ALL,THE ALLSTATE ,Financials,Financials,214.3,-39.0
2025-11-17,ALL,THE ALLSTATE ,Financials,Financials,209.21,-43.0
2025-11-18,ALL,THE ALLSTATE ,Financials,Financials,209.96,-43.0
2025-11-19,ALL,THE ALLSTATE ,Financials,Financials,209.93,-43.0
2025-11-20,ALL,THE ALLSTATE ,Financials,Financials,211.74,-43.0
2025-11-21,ALL,THE ALLSTATE ,Financials,Financials,214.32,-43.0
2025-11-24,ALL,THE ALLSTATE ,Financials,Financials,212.37,-26.0
2025-11-25,ALL,THE ALLSTATE ,Financials,Financials,212.65,-43.0
2025-11-26,ALL,THE ALLSTATE ,Financials,Financials,213.87,-43.0
2025-11-28,ALL,THE ALLSTATE ,Financials,Financials,212.98,-43.0
2024-09-03,ALLE,ALLEGION PUBLIC LIMITED COMPANY,Industrials,Industrials,137.0,31.0
2024-09-04,ALLE,ALLEGION PUBLIC LIMITED COMPANY,Industrials,Industrials,137.35,31.0
2024-09-05,ALLE,ALLEGION PUBLIC LIMITED COMPANY,Industrials,Industrials,135.69,35.0
2024-09-06,ALLE,ALLEGION PUBLIC LIMITED COMPANY,Industrials,Industrials,134.5,57.0
2024-09-09,ALLE,ALLEGION PUBLIC LIMITED COMPANY,Industrials,Industrials,134.56,31.0
2024-09-10,ALLE,ALLEGION PUBLIC LIMITED COMPANY,Industrials,Industrials,136.16,31.0
2024-09-11,ALLE,ALLEGION PUBLIC LIMITED COMPANY,Industrials,Industrials,137.09,45.0
2024-09-12,ALLE,ALLEGION PUBLIC LIMITED COMPANY,Industrials,Industrials,139.12,12.0
2024-09-13,ALLE,ALLEGION PUBLIC LIMITED COMPANY,Industrials,Industrials,141.17,6.0
2024-09-16,ALLE,ALLEGION PUBLIC LIMITED COMPANY,Industrials,Industrials,142.72,-27.0
2024-09-17,ALLE,ALLEGION PUBLIC LIMITED COMPANY,Industrials,Industrials,143.37,-23.0
2024-09-18,ALLE,ALLEGION PUBLIC LIMITED COMPANY,Industrials,Industrials,143.42,-26.0
2024-09-19,ALLE,ALLEGION PUBLIC LIMITED COMPANY,Industrials,Industrials,143.75,-10.0
2024-09-20,ALLE,ALLEGION PUBLIC LIMITED COMPANY,Industrials,Industrials,140.4,-31.0
2024-09-23,ALLE,ALLEGION PUBLIC LIMITED COMPANY,Industrials,Industrials,142.65,-19.0
2024-09-24,ALLE,ALLEGION PUBLIC LIMITED COMPANY,Industrials,Industrials,143.84,-44.0
2024-09-25,ALLE,ALLEGION PUBLIC LIMITED COMPANY,Industrials,Industrials,143.39,-19.0
2024-09-26,ALLE,ALLEGION PUBLIC LIMITED COMPANY,Industrials,Industrials,143.7,-2.0
2024-09-27,ALLE,ALLEGION PUBLIC LIMITED COMPANY,Industrials,Industrials,143.77,-2.0
2024-09-30,ALLE,ALLEGION PUBLIC LIMITED COMPANY,Industrials,Industrials,145.74,-2.0
2024-10-01,ALLE,ALLEGION PUBLIC LIMITED COMPANY,Industrials,Industrials,144.97,52.0
2024-10-02,ALLE,ALLEGION PUBLIC LIMITED COMPANY,Industrials,Industrials,145.84,22.0
2024-10-03,ALLE,ALLEGION PUBLIC LIMITED COMPANY,Industrials,Industrials,145.89,26.0
2024-10-04,ALLE,ALLEGION PUBLIC LIMITED COMPANY,Industrials,Industrials,145.61,23.0
2024-10-07,ALLE,ALLEGION PUBLIC LIMITED COMPANY,Industrials,Industrials,146.01,-21.0
2024-10-08,ALLE,ALLEGION PUBLIC LIMITED COMPANY,Industrials,Industrials,145.36,-4.0
2024-10-09,ALLE,ALLEGION PUBLIC LIMITED COMPANY,Industrials,Industrials,146.57,-4.0
2024-10-10,ALLE,ALLEGION PUBLIC LIMITED COMPANY,Industrials,Industrials,144.64,12.0
2024-10-11,ALLE,ALLEGION PUBLIC LIMITED COMPANY,Industrials,Industrials,147.3,40.0
2024-10-14,ALLE,ALLEGION PUBLIC LIMITED COMPANY,Industrials,Industrials,149.46,13.0
2024-10-15,ALLE,ALLEGION PUBLIC LIMITED COMPANY,Industrials,Industrials,149.53,-1.0
2024-10-16,ALLE,ALLEGION PUBLIC LIMITED COMPANY,Industrials,Industrials,150.93,6.0
2024-10-17,ALLE,ALLEGION PUBLIC LIMITED COMPANY,Industrials,Industrials,152.48,13.0
2024-10-18,ALLE,ALLEGION PUBLIC LIMITED COMPANY,Industrials,Industrials,153.36,-2.0
2024-10-21,ALLE,ALLEGION PUBLIC LIMITED COMPANY,Industrials,Industrials,152.01,-22.0
2024-10-22,ALLE,ALLEGION PUBLIC LIMITED COMPANY,Industrials,Industrials,150.6,-55.0
2024-10-23,ALLE,ALLEGION PUBLIC LIMITED COMPANY,Industrials,Industrials,150.86,-55.0
2024-10-24,ALLE,ALLEGION PUBLIC LIMITED COMPANY,Industrials,Industrials,145.27,-22.0
2024-10-25,ALLE,ALLEGION PUBLIC LIMITED COMPANY,Industrials,Industrials,142.6,-10.0
2024-10-28,ALLE,ALLEGION PUBLIC LIMITED COMPANY,Industrials,Industrials,142.33,-10.0
2024-10-29,ALLE,ALLEGION PUBLIC LIMITED COMPANY,Industrials,Industrials,139.78,-9.0
2024-10-30,ALLE,ALLEGION PUBLIC LIMITED COMPANY,Industrials,Industrials,139.05,-9.0
2024-10-31,ALLE,ALLEGION PUBLIC LIMITED COMPANY,Industrials,Industrials,139.63,-9.0
2024-11-01,ALLE,ALLEGION PUBLIC LIMITED COMPANY,Industrials,Industrials,139.83,-26.0
2024-11-04,ALLE,ALLEGION PUBLIC LIMITED COMPANY,Industrials,Industrials,139.5,-26.0
2024-11-05,ALLE,ALLEGION PUBLIC LIMITED COMPANY,Industrials,Industrials,140.9,2.0
2024-11-06,ALLE,ALLEGION PUBLIC LIMITED COMPANY,Industrials,Industrials,140.93,-51.0
2024-11-07,ALLE,ALLEGION PUBLIC LIMITED COMPANY,Industrials,Industrials,142.71,-55.0
2024-11-08,ALLE,ALLEGION PUBLIC LIMITED COMPANY,Industrials,Industrials,143.78,-32.0
2024-11-11,ALLE,ALLEGION PUBLIC LIMITED COMPANY,Industrials,Industrials,143.43,21.0
2024-11-12,ALLE,ALLEGION PUBLIC LIMITED COMPANY,Industrials,Industrials,141.87,27.0
2024-11-13,ALLE,ALLEGION PUBLIC LIMITED COMPANY,Industrials,Industrials,140.83,-7.0
2024-11-14,ALLE,ALLEGION PUBLIC LIMITED COMPANY,Industrials,Industrials,141.32,49.0
2024-11-15,ALLE,ALLEGION PUBLIC LIMITED COMPANY,Industrials,Industrials,139.76,49.0
2024-11-18,ALLE,ALLEGION PUBLIC LIMITED COMPANY,Industrials,Industrials,138.64,19.0
2024-11-19,ALLE,ALLEGION PUBLIC LIMITED COMPANY,Industrials,Industrials,138.12,19.0
2024-11-20,ALLE,ALLEGION PUBLIC LIMITED COMPANY,Industrials,Industrials,139.43,19.0
2024-11-21,ALLE,ALLEGION PUBLIC LIMITED COMPANY,Industrials,Industrials,141.41,47.0
2024-11-22,ALLE,ALLEGION PUBLIC LIMITED COMPANY,Industrials,Industrials,141.38,47.0
2024-11-25,ALLE,ALLEGION PUBLIC LIMITED COMPANY,Industrials,Industrials,142.67,2.0
2024-11-26,ALLE,ALLEGION PUBLIC LIMITED COMPANY,Industrials,Industrials,140.39,29.0
2024-11-27,ALLE,ALLEGION PUBLIC LIMITED COMPANY,Industrials,Industrials,141.41,-16.0
2024-11-29,ALLE,ALLEGION PUBLIC LIMITED COMPANY,Industrials,Industrials,140.84,-16.0
2024-12-02,ALLE,ALLEGION PUBLIC LIMITED COMPANY,Industrials,Industrials,140.4,-21.0
2024-12-03,ALLE,ALLEGION PUBLIC LIMITED COMPANY,Industrials,Industrials,140.49,-21.0
2024-12-04,ALLE,ALLEGION PUBLIC LIMITED COMPANY,Industrials,Industrials,141.07,-12.0
2024-12-05,ALLE,ALLEGION PUBLIC LIMITED COMPANY,Industrials,Industrials,140.32,-12.0
2024-12-06,ALLE,ALLEGION PUBLIC LIMITED COMPANY,Industrials,Industrials,140.49,-12.0
2024-12-09,ALLE,ALLEGION PUBLIC LIMITED COMPANY,Industrials,Industrials,141.43,-6.0
2024-12-10,ALLE,ALLEGION PUBLIC LIMITED COMPANY,Industrials,Industrials,140.58,-31.0
2024-12-11,ALLE,ALLEGION PUBLIC LIMITED COMPANY,Industrials,Industrials,140.44,-6.0
2024-12-12,ALLE,ALLEGION PUBLIC LIMITED COMPANY,Industrials,Industrials,139.25,11.0
2024-12-13,ALLE,ALLEGION PUBLIC LIMITED COMPANY,Industrials,Industrials,138.83,-49.0
2024-12-16,ALLE,ALLEGION PUBLIC LIMITED COMPANY,Industrials,Industrials,137.52,-17.0
2024-12-17,ALLE,ALLEGION PUBLIC LIMITED COMPANY,Industrials,Industrials,136.64,-17.0
2024-12-18,ALLE,ALLEGION PUBLIC LIMITED COMPANY,Industrials,Industrials,132.48,-20.0
2024-12-19,ALLE,ALLEGION PUBLIC LIMITED COMPANY,Industrials,Industrials,130.63,-28.0
2024-12-20,ALLE,ALLEGION PUBLIC LIMITED COMPANY,Industrials,Industrials,132.18,-51.0
2024-12-23,ALLE,ALLEGION PUBLIC LIMITED COMPANY,Industrials,Industrials,132.13,20.0
2024-12-24,ALLE,ALLEGION PUBLIC LIMITED COMPANY,Industrials,Industrials,133.04,-26.0
2024-12-26,ALLE,ALLEGION PUBLIC LIMITED COMPANY,Industrials,Industrials,132.99,56.0
2024-12-27,ALLE,ALLEGION PUBLIC LIMITED COMPANY,Industrials,Industrials,131.97,-26.0
2024-12-30,ALLE,ALLEGION PUBLIC LIMITED COMPANY,Industrials,Industrials,130.97,-26.0
2024-12-31,ALLE,ALLEGION PUBLIC LIMITED COMPANY,Industrials,Industrials,130.68,18.0
2025-01-02,ALLE,ALLEGION PUBLIC LIMITED COMPANY,Industrials,Industrials,128.59,-52.0
2025-01-03,ALLE,ALLEGION PUBLIC LIMITED COMPANY,Industrials,Industrials,130.18,-57.0
2025-01-06,ALLE,ALLEGION PUBLIC LIMITED COMPANY,Industrials,Industrials,129.12,-6.0
2025-01-07,ALLE,ALLEGION PUBLIC LIMITED COMPANY,Industrials,Industrials,127.42,-13.0
2025-01-08,ALLE,ALLEGION PUBLIC LIMITED COMPANY,Industrials,Industrials,128.4,-13.0
2025-01-10,ALLE,ALLEGION PUBLIC LIMITED COMPANY,Industrials,Industrials,126.21,34.0
2025-01-13,ALLE,ALLEGION PUBLIC LIMITED COMPANY,Industrials,Industrials,128.26,14.0
2025-01-14,ALLE,ALLEGION PUBLIC LIMITED COMPANY,Industrials,Industrials,129.75,14.0
2025-01-15,ALLE,ALLEGION PUBLIC LIMITED COMPANY,Industrials,Industrials,130.93,12.0
2025-01-16,ALLE,ALLEGION PUBLIC LIMITED COMPANY,Industrials,Industrials,132.62,-14.0
2025-01-17,ALLE,ALLEGION PUBLIC LIMITED COMPANY,Industrials,Industrials,133.59,-14.0
2025-01-21,ALLE,ALLEGION PUBLIC LIMITED COMPANY,Industrials,Industrials,135.07,-14.0
2025-01-22,ALLE,ALLEGION PUBLIC LIMITED COMPANY,Industrials,Industrials,132.18,3.0
2025-01-23,ALLE,ALLEGION PUBLIC LIMITED COMPANY,Industrials,Industrials,133.25,-14.0
2025-01-24,ALLE,ALLEGION PUBLIC LIMITED COMPANY,Industrials,Industrials,132.53,-14.0
2025-01-27,ALLE,ALLEGION PUBLIC LIMITED COMPANY,Industrials,Industrials,135.5,3.0
2025-01-28,ALLE,ALLEGION PUBLIC LIMITED COMPANY,Industrials,Industrials,132.11,20.0
2025-01-29,ALLE,ALLEGION PUBLIC LIMITED COMPANY,Industrials,Industrials,131.0,3.0
2025-01-30,ALLE,ALLEGION PUBLIC LIMITED COMPANY,Industrials,Industrials,133.52,3.0
2025-01-31,ALLE,ALLEGION PUBLIC LIMITED COMPANY,Industrials,Industrials,132.73,3.0
2025-02-03,ALLE,ALLEGION PUBLIC LIMITED COMPANY,Industrials,Industrials,128.73,3.0
2025-02-04,ALLE,ALLEGION PUBLIC LIMITED COMPANY,Industrials,Industrials,128.49,3.0
2025-02-05,ALLE,ALLEGION PUBLIC LIMITED COMPANY,Industrials,Industrials,129.07,3.0
2025-02-06,ALLE,ALLEGION PUBLIC LIMITED COMPANY,Industrials,Industrials,129.3,3.0
2025-02-07,ALLE,ALLEGION PUBLIC LIMITED COMPANY,Industrials,Industrials,128.69,3.0
2025-02-10,ALLE,ALLEGION PUBLIC LIMITED COMPANY,Industrials,Industrials,130.56,-7.0
2025-02-11,ALLE,ALLEGION PUBLIC LIMITED COMPANY,Industrials,Industrials,131.73,-23.0
2025-02-12,ALLE,ALLEGION PUBLIC LIMITED COMPANY,Industrials,Industrials,131.5,-14.0
2025-02-13,ALLE,ALLEGION PUBLIC LIMITED COMPANY,Industrials,Industrials,133.15,-2.0
2025-02-14,ALLE,ALLEGION PUBLIC LIMITED COMPANY,Industrials,Industrials,133.39,-2.0
2025-02-18,ALLE,ALLEGION PUBLIC LIMITED COMPANY,Industrials,Industrials,125.89,11.0
2025-02-19,ALLE,ALLEGION PUBLIC LIMITED COMPANY,Industrials,Industrials,126.58,-22.0
2025-02-20,ALLE,ALLEGION PUBLIC LIMITED COMPANY,Industrials,Industrials,127.11,-22.0
2025-02-21,ALLE,ALLEGION PUBLIC LIMITED COMPANY,Industrials,Industrials,127.16,-22.0
2025-02-24,ALLE,ALLEGION PUBLIC LIMITED COMPANY,Industrials,Industrials,127.93,-12.0
2025-02-25,ALLE,ALLEGION PUBLIC LIMITED COMPANY,Industrials,Industrials,129.89,-22.0
2025-02-26,ALLE,ALLEGION PUBLIC LIMITED COMPANY,Industrials,Industrials,129.42,-22.0
2025-02-27,ALLE,ALLEGION PUBLIC LIMITED COMPANY,Industrials,Industrials,127.39,3.0
2025-02-28,ALLE,ALLEGION PUBLIC LIMITED COMPANY,Industrials,Industrials,128.71,3.0
2025-03-03,ALLE,ALLEGION PUBLIC LIMITED COMPANY,Industrials,Industrials,126.52,-43.0
2025-03-04,ALLE,ALLEGION PUBLIC LIMITED COMPANY,Industrials,Industrials,123.79,-12.0
2025-03-05,ALLE,ALLEGION PUBLIC LIMITED COMPANY,Industrials,Industrials,126.48,-43.0
2025-03-06,ALLE,ALLEGION PUBLIC LIMITED COMPANY,Industrials,Industrials,127.35,-43.0
2025-03-07,ALLE,ALLEGION PUBLIC LIMITED COMPANY,Industrials,Industrials,131.3,-48.0
2025-03-10,ALLE,ALLEGION PUBLIC LIMITED COMPANY,Industrials,Industrials,132.3,-31.0
2025-03-11,ALLE,ALLEGION PUBLIC LIMITED COMPANY,Industrials,Industrials,125.96,-4.0
2025-03-12,ALLE,ALLEGION PUBLIC LIMITED COMPANY,Industrials,Industrials,123.94,30.0
2025-03-13,ALLE,ALLEGION PUBLIC LIMITED COMPANY,Industrials,Industrials,124.99,11.0
2025-03-14,ALLE,ALLEGION PUBLIC LIMITED COMPANY,Industrials,Industrials,126.66,-12.0
2025-03-17,ALLE,ALLEGION PUBLIC LIMITED COMPANY,Industrials,Industrials,127.37,-12.0
2025-03-18,ALLE,ALLEGION PUBLIC LIMITED COMPANY,Industrials,Industrials,127.98,-21.0
2025-03-19,ALLE,ALLEGION PUBLIC LIMITED COMPANY,Industrials,Industrials,128.65,-41.0
2025-03-20,ALLE,ALLEGION PUBLIC LIMITED COMPANY,Industrials,Industrials,127.72,-15.0
2025-03-21,ALLE,ALLEGION PUBLIC LIMITED COMPANY,Industrials,Industrials,127.06,-32.0
2025-03-24,ALLE,ALLEGION PUBLIC LIMITED COMPANY,Industrials,Industrials,130.59,-41.0
2025-03-25,ALLE,ALLEGION PUBLIC LIMITED COMPANY,Industrials,Industrials,129.59,-32.0
2025-03-26,ALLE,ALLEGION PUBLIC LIMITED COMPANY,Industrials,Industrials,130.38,-32.0
2025-03-27,ALLE,ALLEGION PUBLIC LIMITED COMPANY,Industrials,Industrials,130.19,-41.0
2025-03-28,ALLE,ALLEGION PUBLIC LIMITED COMPANY,Industrials,Industrials,128.29,-32.0
2025-03-31,ALLE,ALLEGION PUBLIC LIMITED COMPANY,Industrials,Industrials,130.46,-41.0
2025-04-01,ALLE,ALLEGION PUBLIC LIMITED COMPANY,Industrials,Industrials,131.0,12.0
2025-04-02,ALLE,ALLEGION PUBLIC LIMITED COMPANY,Industrials,Industrials,132.15,-18.0
2025-04-03,ALLE,ALLEGION PUBLIC LIMITED COMPANY,Industrials,Industrials,127.21,26.0
2025-04-04,ALLE,ALLEGION PUBLIC LIMITED COMPANY,Industrials,Industrials,123.64,54.0
2025-04-07,ALLE,ALLEGION PUBLIC LIMITED COMPANY,Industrials,Industrials,120.78,32.0
2025-04-08,ALLE,ALLEGION PUBLIC LIMITED COMPANY,Industrials,Industrials,118.52,19.0
2025-04-09,ALLE,ALLEGION PUBLIC LIMITED COMPANY,Industrials,Industrials,124.65,-2.0
2025-04-10,ALLE,ALLEGION PUBLIC LIMITED COMPANY,Industrials,Industrials,122.08,8.0
2025-04-11,ALLE,ALLEGION PUBLIC LIMITED COMPANY,Industrials,Industrials,125.15,62.0
2025-04-14,ALLE,ALLEGION PUBLIC LIMITED COMPANY,Industrials,Industrials,126.29,-9.0
2025-04-15,ALLE,ALLEGION PUBLIC LIMITED COMPANY,Industrials,Industrials,126.9,-9.0
2025-04-16,ALLE,ALLEGION PUBLIC LIMITED COMPANY,Industrials,Industrials,125.13,54.0
2025-04-17,ALLE,ALLEGION PUBLIC LIMITED COMPANY,Industrials,Industrials,126.35,-9.0
2025-04-21,ALLE,ALLEGION PUBLIC LIMITED COMPANY,Industrials,Industrials,123.27,62.0
2025-04-22,ALLE,ALLEGION PUBLIC LIMITED COMPANY,Industrials,Industrials,126.82,44.0
2025-04-23,ALLE,ALLEGION PUBLIC LIMITED COMPANY,Industrials,Industrials,126.46,44.0
