Date,Ticker,prem_disc,prem_disc_avg,prem_disc_hi,prem_disc_lo
2025-12-01,A,,1.2291,1.7928,0.6653
2025-12-02,A,,1.2291,1.7928,0.6653
2025-12-03,A,0.937,1.2291,1.7928,0.6653
2025-12-04,A,1.8789,1.2291,1.7928,0.6653
2025-12-05,A,0.8713,1.2291,1.7928,0.6653
2025-12-01,AAPL,,0.0849,0.204,-0.0341
2025-12-02,AAPL,,0.0849,0.204,-0.0341
2025-12-03,AAPL,0.0142,0.0849,0.204,-0.0341
2025-12-04,AAPL,0.0182,0.0849,0.204,-0.0341
2025-12-05,AAPL,0.2224,0.0849,0.204,-0.0341
2025-12-01,ABBV,,-0.1538,-0.073,-0.2346
2025-12-02,ABBV,,-0.1538,-0.073,-0.2346
2025-12-03,ABBV,-0.2407,-0.1538,-0.073,-0.2346
2025-12-04,ABBV,-0.1397,-0.1538,-0.073,-0.2346
2025-12-05,ABBV,-0.0809,-0.1538,-0.073,-0.2346
2025-12-01,ABNB,,0.551,0.8152,0.2868
2025-12-02,ABNB,,0.551,0.8152,0.2868
2025-12-03,ABNB,0.4342,0.551,0.8152,0.2868
2025-12-04,ABNB,0.8534,0.551,0.8152,0.2868
2025-12-05,ABNB,0.3653,0.551,0.8152,0.2868
2025-12-01,ABT,,1.2726,2.0456,0.4997
2025-12-02,ABT,,1.2726,2.0456,0.4997
2025-12-03,ABT,2.1647,1.2726,2.0456,0.4997
2025-12-04,ABT,0.8519,1.2726,2.0456,0.4997
2025-12-05,ABT,0.8013,1.2726,2.0456,0.4997
2025-12-01,ACGL,,2.6843,3.1637,2.2049
2025-12-02,ACGL,,2.6843,3.1637,2.2049
2025-12-03,ACGL,2.1364,2.6843,3.1637,2.2049
2025-12-04,ACGL,3.0269,2.6843,3.1637,2.2049
2025-12-05,ACGL,2.8895,2.6843,3.1637,2.2049
2025-12-01,ACN,,-0.0157,0.1405,-0.172
2025-12-02,ACN,,-0.0157,0.1405,-0.172
2025-12-03,ACN,0.163,-0.0157,0.1405,-0.172
2025-12-04,ACN,-0.1261,-0.0157,0.1405,-0.172
2025-12-05,ACN,-0.0841,-0.0157,0.1405,-0.172
2025-12-01,ADBE,,1.8896,3.5666,0.2126
2025-12-02,ADBE,,1.8896,3.5666,0.2126
2025-12-03,ADBE,2.1762,1.8896,3.5666,0.2126
2025-12-04,ADBE,3.4048,1.8896,3.5666,0.2126
2025-12-05,ADBE,0.0878,1.8896,3.5666,0.2126
2025-12-01,ADI,,1.4153,3.427,-0.5964
2025-12-02,ADI,,1.4153,3.427,-0.5964
2025-12-03,ADI,3.73,1.4153,3.427,-0.5964
2025-12-04,ADI,0.0884,1.4153,3.427,-0.5964
2025-12-05,ADI,0.4276,1.4153,3.427,-0.5964
2025-12-01,ADM,,5.2494,6.6584,3.8404
2025-12-02,ADM,,5.2494,6.6584,3.8404
2025-12-03,ADM,3.9184,5.2494,6.6584,3.8404
2025-12-04,ADM,5.1047,5.2494,6.6584,3.8404
2025-12-05,ADM,6.7252,5.2494,6.6584,3.8404
2025-12-01,ADP,,1.1849,1.8281,0.5416
2025-12-02,ADP,,1.1849,1.8281,0.5416
2025-12-03,ADP,1.9122,1.1849,1.8281,0.5416
2025-12-04,ADP,0.6907,1.1849,1.8281,0.5416
2025-12-05,ADP,0.9518,1.1849,1.8281,0.5416
2025-12-01,ADSK,,0.0311,0.2748,-0.2125
2025-12-02,ADSK,,0.0311,0.2748,-0.2125
2025-12-03,ADSK,-0.2111,0.0311,0.2748,-0.2125
2025-12-04,ADSK,0.0282,0.0311,0.2748,-0.2125
2025-12-05,ADSK,0.2762,0.0311,0.2748,-0.2125
2025-12-01,AEE,,0.7138,1.1321,0.2954
2025-12-02,AEE,,0.7138,1.1321,0.2954
2025-12-03,AEE,0.2409,0.7138,1.1321,0.2954
2025-12-04,AEE,1.0357,0.7138,1.1321,0.2954
2025-12-05,AEE,0.8647,0.7138,1.1321,0.2954
2025-12-01,AEP,,6.112,15.2907,-3.0667
2025-12-02,AEP,,6.112,15.2907,-3.0667
2025-12-03,AEP,16.7088,6.112,15.2907,-3.0667
2025-12-04,AEP,0.6442,6.112,15.2907,-3.0667
2025-12-05,AEP,0.983,6.112,15.2907,-3.0667
2025-12-01,AES,,1.591,3.0019,0.18
2025-12-02,AES,,1.591,3.0019,0.18
2025-12-03,AES,3.0067,1.591,3.0019,0.18
2025-12-04,AES,1.5814,1.591,3.0019,0.18
2025-12-05,AES,0.1848,1.591,3.0019,0.18
2025-12-01,AFL,,0.9659,1.3323,0.5996
2025-12-02,AFL,,0.9659,1.3323,0.5996
2025-12-03,AFL,0.5434,0.9659,1.3323,0.5996
2025-12-04,AFL,1.1953,0.9659,1.3323,0.5996
2025-12-05,AFL,1.1591,0.9659,1.3323,0.5996
2025-12-01,AIG,,5.3876,7.8175,2.9576
2025-12-02,AIG,,5.3876,7.8175,2.9576
2025-12-03,AIG,5.386,5.3876,7.8175,2.9576
2025-12-04,AIG,7.8183,5.3876,7.8175,2.9576
2025-12-05,AIG,2.9584,5.3876,7.8175,2.9576
2025-12-01,AIZ,,-0.1751,-0.0318,-0.3185
2025-12-02,AIZ,,-0.1751,-0.0318,-0.3185
2025-12-03,AIZ,-0.2972,-0.1751,-0.0318,-0.3185
2025-12-04,AIZ,-0.2109,-0.1751,-0.0318,-0.3185
2025-12-05,AIZ,-0.0173,-0.1751,-0.0318,-0.3185
2025-12-01,AJG,,0.9768,1.7303,0.2234
2025-12-02,AJG,,0.9768,1.7303,0.2234
2025-12-03,AJG,0.9328,0.9768,1.7303,0.2234
2025-12-04,AJG,1.7513,0.9768,1.7303,0.2234
2025-12-05,AJG,0.2463,0.9768,1.7303,0.2234
2025-12-01,AKAM,,0.0051,0.1547,-0.1446
2025-12-02,AKAM,,0.0051,0.1547,-0.1446
2025-12-03,AKAM,0.0562,0.0051,0.1547,-0.1446
2025-12-04,AKAM,0.1224,0.0051,0.1547,-0.1446
2025-12-05,AKAM,-0.1634,0.0051,0.1547,-0.1446
2025-12-01,ALB,,1.1285,3.0187,-0.7617
2025-12-02,ALB,,1.1285,3.0187,-0.7617
2025-12-03,ALB,3.2919,1.1285,3.0187,-0.7617
2025-12-04,ALB,0.2977,1.1285,3.0187,-0.7617
2025-12-05,ALB,-0.2041,1.1285,3.0187,-0.7617
2025-12-01,ALGN,,6.6094,16.1801,-2.9613
2025-12-02,ALGN,,6.6094,16.1801,-2.9613
2025-12-03,ALGN,17.6559,6.6094,16.1801,-2.9613
2025-12-04,ALGN,1.3655,6.6094,16.1801,-2.9613
2025-12-05,ALGN,0.8067,6.6094,16.1801,-2.9613
2025-12-01,ALL,,1.7384,3.3421,0.1347
2025-12-02,ALL,,1.7384,3.3421,0.1347
2025-12-03,ALL,3.5066,1.7384,3.3421,0.1347
2025-12-04,ALL,1.3308,1.7384,3.3421,0.1347
2025-12-05,ALL,0.3779,1.7384,3.3421,0.1347
2025-12-01,ALLE,,1.1363,2.2395,0.0331
2025-12-02,ALLE,,1.1363,2.2395,0.0331
2025-12-03,ALLE,2.4091,1.1363,2.2395,0.0331
2025-12-04,ALLE,0.5452,1.1363,2.2395,0.0331
2025-12-05,ALLE,0.4546,1.1363,2.2395,0.0331
2025-12-01,AMAT,,0.1611,0.1887,0.1334
2025-12-02,AMAT,,0.1611,0.1887,0.1334
2025-12-03,AMAT,0.1335,0.1611,0.1887,0.1334
2025-12-04,AMAT,0.1609,0.1611,0.1887,0.1334
2025-12-05,AMAT,0.1888,0.1611,0.1887,0.1334
2025-12-01,AMCR,,0.3349,0.3777,0.292
2025-12-02,AMCR,,0.3349,0.3777,0.292
2025-12-03,AMCR,0.2995,0.3349,0.3777,0.292
2025-12-04,AMCR,0.3825,0.3349,0.3777,0.292
2025-12-05,AMCR,0.3226,0.3349,0.3777,0.292
2025-12-01,AMD,,0.8177,1.1923,0.443
2025-12-02,AMD,,0.8177,1.1923,0.443
2025-12-03,AMD,0.3886,0.8177,1.1923,0.443
2025-12-04,AMD,0.9845,0.8177,1.1923,0.443
2025-12-05,AMD,1.08,0.8177,1.1923,0.443
2025-12-01,AME,,6.242,14.9796,-2.4956
2025-12-02,AME,,6.242,14.9796,-2.4956
2025-12-03,AME,16.3308,6.242,14.9796,-2.4956
2025-12-04,AME,1.1163,6.242,14.9796,-2.4956
2025-12-05,AME,1.2789,6.242,14.9796,-2.4956
2025-12-01,AMGN,,-0.1229,0.1319,-0.3778
2025-12-02,AMGN,,-0.1229,0.1319,-0.3778
2025-12-03,AMGN,0.1614,-0.1229,0.1319,-0.3778
2025-12-04,AMGN,-0.1993,-0.1229,0.1319,-0.3778
2025-12-05,AMGN,-0.3309,-0.1229,0.1319,-0.3778
2025-12-01,AMP,,-0.0696,0.171,-0.3102
2025-12-02,AMP,,-0.0696,0.171,-0.3102
2025-12-03,AMP,-0.3151,-0.0696,0.171,-0.3102
2025-12-04,AMP,-0.0593,-0.0696,0.171,-0.3102
2025-12-05,AMP,0.1657,-0.0696,0.171,-0.3102
2025-12-01,AMT,,1.7533,3.2941,0.2125
2025-12-02,AMT,,1.7533,3.2941,0.2125
2025-12-03,AMT,3.5252,1.7533,3.2941,0.2125
2025-12-04,AMT,0.7287,1.7533,3.2941,0.2125
2025-12-05,AMT,1.0058,1.7533,3.2941,0.2125
2025-12-01,AMZN,,1.2111,1.3247,1.0975
2025-12-02,AMZN,,1.2111,1.3247,1.0975
2025-12-03,AMZN,1.3423,1.2111,1.3247,1.0975
2025-12-04,AMZN,1.1476,1.2111,1.3247,1.0975
2025-12-05,AMZN,1.1435,1.2111,1.3247,1.0975
2025-12-01,ANET,,3.1197,3.8413,2.3981
2025-12-02,ANET,,3.1197,3.8413,2.3981
2025-12-03,ANET,2.3464,3.1197,3.8413,2.3981
2025-12-04,ANET,3.2377,3.1197,3.8413,2.3981
2025-12-05,ANET,3.775,3.1197,3.8413,2.3981
2025-12-01,AON,,0.1537,0.3505,-0.0432
2025-12-02,AON,,0.1537,0.3505,-0.0432
2025-12-03,AON,0.3376,0.1537,0.3505,-0.0432
2025-12-04,AON,-0.054,0.1537,0.3505,-0.0432
2025-12-05,AON,0.1773,0.1537,0.3505,-0.0432
2025-12-01,AOS,,-0.0305,0.0383,-0.0993
2025-12-02,AOS,,-0.0305,0.0383,-0.0993
2025-12-03,AOS,-0.0727,-0.0305,0.0383,-0.0993
2025-12-04,AOS,-0.0677,-0.0305,0.0383,-0.0993
2025-12-05,AOS,0.0489,-0.0305,0.0383,-0.0993
2025-12-01,APA,,-0.2139,-0.1242,-0.3036
2025-12-02,APA,,-0.2139,-0.1242,-0.3036
2025-12-03,APA,-0.3116,-0.2139,-0.1242,-0.3036
2025-12-04,APA,-0.1351,-0.2139,-0.1242,-0.3036
2025-12-05,APA,-0.1951,-0.2139,-0.1242,-0.3036
2025-12-01,APD,,0.0036,0.2843,-0.277
2025-12-02,APD,,0.0036,0.2843,-0.277
2025-12-03,APD,-0.3016,0.0036,0.2843,-0.277
2025-12-04,APD,0.0621,0.0036,0.2843,-0.277
2025-12-05,APD,0.2505,0.0036,0.2843,-0.277
2025-12-01,APH,,0.1957,0.4895,-0.098
2025-12-02,APH,,0.1957,0.4895,-0.098
2025-12-03,APH,-0.1039,0.1957,0.4895,-0.098
2025-12-04,APH,0.2079,0.1957,0.4895,-0.098
2025-12-05,APH,0.4832,0.1957,0.4895,-0.098
2025-12-01,APO,,1.7119,2.2453,1.1786
2025-12-02,APO,,1.7119,2.2453,1.1786
2025-12-03,APO,1.1259,1.7119,2.2453,1.1786
2025-12-04,APO,1.841,1.7119,2.2453,1.1786
2025-12-05,APO,2.1689,1.7119,2.2453,1.1786
2025-12-01,APP,,1.0108,1.3867,0.6348
2025-12-02,APP,,1.0108,1.3867,0.6348
2025-12-03,APP,0.5918,1.0108,1.3867,0.6348
2025-12-04,APP,1.3187,1.0108,1.3867,0.6348
2025-12-05,APP,1.1218,1.0108,1.3867,0.6348
2025-12-01,APTV,,11.0866,29.7182,-7.545
2025-12-02,APTV,,11.0866,29.7182,-7.545
2025-12-03,APTV,32.6003,11.0866,29.7182,-7.545
2025-12-04,APTV,0.2471,11.0866,29.7182,-7.545
2025-12-05,APTV,0.4124,11.0866,29.7182,-7.545
2025-12-01,ARE,,-0.5428,-0.4115,-0.6742
2025-12-02,ARE,,-0.5428,-0.4115,-0.6742
2025-12-03,ARE,-0.6812,-0.5428,-0.4115,-0.6742
2025-12-04,ARE,-0.5273,-0.5428,-0.4115,-0.6742
2025-12-05,ARE,-0.42,-0.5428,-0.4115,-0.6742
2025-12-01,ASC,,0.9211,2.0076,-0.1653
2025-12-02,ASC,,0.9211,2.0076,-0.1653
2025-12-03,ASC,2.1592,0.9211,2.0076,-0.1653
2025-12-04,ASC,0.127,0.9211,2.0076,-0.1653
2025-12-05,ASC,0.4771,0.9211,2.0076,-0.1653
2025-12-01,ATO,,0.1189,0.428,-0.1901
2025-12-02,ATO,,0.1189,0.428,-0.1901
2025-12-03,ATO,-0.238,0.1189,0.428,-0.1901
2025-12-04,ATO,0.298,0.1189,0.428,-0.1901
2025-12-05,ATO,0.2967,0.1189,0.428,-0.1901
2025-12-01,AVB,,1.057,2.2284,-0.1145
2025-12-02,AVB,,1.057,2.2284,-0.1145
2025-12-03,AVB,2.4039,1.057,2.2284,-0.1145
2025-12-04,AVB,0.276,1.057,2.2284,-0.1145
2025-12-05,AVB,0.4909,1.057,2.2284,-0.1145
2025-12-01,AVGO,,2.7779,4.2567,1.2991
2025-12-02,AVGO,,2.7779,4.2567,1.2991
2025-12-03,AVGO,3.6509,2.7779,4.2567,1.2991
2025-12-04,AVGO,3.6122,2.7779,4.2567,1.2991
2025-12-05,AVGO,1.0705,2.7779,4.2567,1.2991
2025-12-01,AVY,,-0.1074,-0.043,-0.1718
2025-12-02,AVY,,-0.1074,-0.043,-0.1718
2025-12-03,AVY,-0.1535,-0.1074,-0.043,-0.1718
2025-12-04,AVY,-0.0338,-0.1074,-0.043,-0.1718
2025-12-05,AVY,-0.1349,-0.1074,-0.043,-0.1718
2025-12-01,AWK,,1.4675,3.336,-0.4011
2025-12-02,AWK,,1.4675,3.336,-0.4011
2025-12-03,AWK,3.6247,1.4675,3.336,-0.4011
2025-12-04,AWK,0.3544,1.4675,3.336,-0.4011
2025-12-05,AWK,0.4233,1.4675,3.336,-0.4011
2025-12-01,AXON,,9.3677,15.0181,3.7173
2025-12-02,AXON,,9.3677,15.0181,3.7173
2025-12-03,AXON,14.6917,9.3677,15.0181,3.7173
2025-12-04,AXON,9.9719,9.3677,15.0181,3.7173
2025-12-05,AXON,3.4395,9.3677,15.0181,3.7173
2025-12-01,AXP,,0.4138,0.6678,0.1598
2025-12-02,AXP,,0.4138,0.6678,0.1598
2025-12-03,AXP,0.1206,0.4138,0.6678,0.1598
2025-12-04,AXP,0.5639,0.4138,0.6678,0.1598
2025-12-05,AXP,0.5571,0.4138,0.6678,0.1598
2025-12-01,AZO,,-0.0175,0.1458,-0.1809
2025-12-02,AZO,,-0.0175,0.1458,-0.1809
2025-12-03,AZO,-0.1703,-0.0175,0.1458,-0.1809
2025-12-04,AZO,-0.037,-0.0175,0.1458,-0.1809
2025-12-05,AZO,0.1546,-0.0175,0.1458,-0.1809
2025-12-01,BA,,-0.7216,-0.6649,-0.7783
2025-12-02,BA,,-0.7216,-0.6649,-0.7783
2025-12-03,BA,-0.7791,-0.7216,-0.6649,-0.7783
2025-12-04,BA,-0.7198,-0.7216,-0.6649,-0.7783
2025-12-05,BA,-0.6658,-0.7216,-0.6649,-0.7783
2025-12-01,BAC,,0.3447,0.5264,0.1631
2025-12-02,BAC,,0.3447,0.5264,0.1631
2025-12-03,BAC,0.1414,0.3447,0.5264,0.1631
2025-12-04,BAC,0.4909,0.3447,0.5264,0.1631
2025-12-05,BAC,0.402,0.3447,0.5264,0.1631
2025-12-01,BALL,,0.5521,0.8106,0.2936
2025-12-02,BALL,,0.5521,0.8106,0.2936
2025-12-03,BALL,0.2971,0.5521,0.8106,0.2936
2025-12-04,BALL,0.5453,0.5521,0.8106,0.2936
2025-12-05,BALL,0.814,0.5521,0.8106,0.2936
2025-12-01,BAX,,1.4573,2.2672,0.6473
2025-12-02,BAX,,1.4573,2.2672,0.6473
2025-12-03,BAX,2.3822,1.4573,2.2672,0.6473
2025-12-04,BAX,1.1146,1.4573,2.2672,0.6473
2025-12-05,BAX,0.8749,1.4573,2.2672,0.6473
2025-12-01,BBY,,0.4488,0.5866,0.311
2025-12-02,BBY,,0.4488,0.5866,0.311
2025-12-03,BBY,0.3072,0.4488,0.5866,0.311
2025-12-04,BBY,0.4567,0.4488,0.5866,0.311
2025-12-05,BBY,0.5825,0.4488,0.5866,0.311
2025-12-01,BDX,,0.1606,0.5079,-0.1867
2025-12-02,BDX,,0.1606,0.5079,-0.1867
2025-12-03,BDX,-0.2044,0.1606,0.5079,-0.1867
2025-12-04,BDX,0.1993,0.1606,0.5079,-0.1867
2025-12-05,BDX,0.4869,0.1606,0.5079,-0.1867
2025-12-01,BEN,,-0.0212,0.3058,-0.3482
2025-12-02,BEN,,-0.0212,0.3058,-0.3482
2025-12-03,BEN,-0.3758,-0.0212,0.3058,-0.3482
2025-12-04,BEN,0.0438,-0.0212,0.3058,-0.3482
2025-12-05,BEN,0.2685,-0.0212,0.3058,-0.3482
2025-12-01,BF.B,,16.3662,43.392,-10.6597
2025-12-02,BF.B,,16.3662,43.392,-10.6597
2025-12-03,BF.B,47.5705,16.3662,43.392,-10.6597
2025-12-04,BF.B,1.1004,16.3662,43.392,-10.6597
2025-12-05,BF.B,0.4276,16.3662,43.392,-10.6597
2025-12-01,BG,,4.9907,5.5193,4.4621
2025-12-02,BG,,4.9907,5.5193,4.4621
2025-12-03,BG,5.3694,4.9907,5.5193,4.4621
2025-12-04,BG,4.3868,4.9907,5.5193,4.4621
2025-12-05,BG,5.216,4.9907,5.5193,4.4621
2025-12-01,BIIB,,2.0638,2.6336,1.4939
2025-12-02,BIIB,,2.0638,2.6336,1.4939
2025-12-03,BIIB,1.7925,2.0638,2.6336,1.4939
2025-12-04,BIIB,2.7186,2.0638,2.6336,1.4939
2025-12-05,BIIB,1.6802,2.0638,2.6336,1.4939
2025-12-01,BK,,2.7112,3.3528,2.0696
2025-12-02,BK,,2.7112,3.3528,2.0696
2025-12-03,BK,2.0281,2.7112,3.3528,2.0696
2025-12-04,BK,3.3012,2.7112,3.3528,2.0696
2025-12-05,BK,2.8043,2.7112,3.3528,2.0696
2025-12-01,BKNG,,-0.5738,-0.4966,-0.651
2025-12-02,BKNG,,-0.5738,-0.4966,-0.651
2025-12-03,BKNG,-0.6607,-0.5738,-0.4966,-0.651
2025-12-04,BKNG,-0.548,-0.5738,-0.4966,-0.651
2025-12-05,BKNG,-0.5129,-0.5738,-0.4966,-0.651
2025-12-01,BKR,,-0.086,0.0208,-0.1928
2025-12-02,BKR,,-0.086,0.0208,-0.1928
2025-12-03,BKR,0.0372,-0.086,0.0208,-0.1928
2025-12-04,BKR,-0.1527,-0.086,0.0208,-0.1928
2025-12-05,BKR,-0.1424,-0.086,0.0208,-0.1928
2025-12-01,BLDR,,0.2035,0.405,0.002
2025-12-02,BLDR,,0.2035,0.405,0.002
2025-12-03,BLDR,0.2838,0.2035,0.405,0.002
2025-12-04,BLDR,-0.0258,0.2035,0.405,0.002
2025-12-05,BLDR,0.3524,0.2035,0.405,0.002
2025-12-01,BLK,,-0.3627,-0.2645,-0.4609
2025-12-02,BLK,,-0.3627,-0.2645,-0.4609
2025-12-03,BLK,-0.4744,-0.3627,-0.2645,-0.4609
2025-12-04,BLK,-0.3238,-0.3627,-0.2645,-0.4609
2025-12-05,BLK,-0.2899,-0.3627,-0.2645,-0.4609
2025-12-01,BMY,,-0.5326,-0.366,-0.6993
2025-12-02,BMY,,-0.5326,-0.366,-0.6993
2025-12-03,BMY,-0.72,-0.5326,-0.366,-0.6993
2025-12-04,BMY,-0.4771,-0.5326,-0.366,-0.6993
2025-12-05,BMY,-0.4008,-0.5326,-0.366,-0.6993
2025-12-01,BR,,1.5174,1.7546,1.2803
2025-12-02,BR,,1.5174,1.7546,1.2803
2025-12-03,BR,1.5073,1.5174,1.7546,1.2803
2025-12-04,BR,1.2855,1.5174,1.7546,1.2803
2025-12-05,BR,1.7595,1.5174,1.7546,1.2803
2025-12-01,BRK.B,,3.1458,4.9008,1.3907
2025-12-02,BRK.B,,3.1458,4.9008,1.3907
2025-12-03,BRK.B,5.0927,3.1458,4.9008,1.3907
2025-12-04,BRK.B,2.6594,3.1458,4.9008,1.3907
2025-12-05,BRK.B,1.6852,3.1458,4.9008,1.3907
2025-12-01,BRO,,0.7524,0.8715,0.6334
2025-12-02,BRO,,0.7524,0.8715,0.6334
2025-12-03,BRO,0.6151,0.7524,0.8715,0.6334
2025-12-04,BRO,0.8162,0.7524,0.8715,0.6334
2025-12-05,BRO,0.826,0.7524,0.8715,0.6334
2025-12-01,BSX,,0.72,0.9109,0.5291
2025-12-02,BSX,,0.72,0.9109,0.5291
2025-12-03,BSX,0.5048,0.72,0.9109,0.5291
2025-12-04,BSX,0.869,0.72,0.9109,0.5291
2025-12-05,BSX,0.7862,0.72,0.9109,0.5291
2025-12-01,BTI,,2.4242,5.2298,-0.3814
2025-12-02,BTI,,2.4242,5.2298,-0.3814
2025-12-03,BTI,5.6526,2.4242,5.2298,-0.3814
2025-12-04,BTI,1.0426,2.4242,5.2298,-0.3814
2025-12-05,BTI,0.5774,2.4242,5.2298,-0.3814
2025-12-01,BTU,,0.1222,0.3766,-0.1321
2025-12-02,BTU,,0.1222,0.3766,-0.1321
2025-12-03,BTU,0.4054,0.1222,0.3766,-0.1321
2025-12-04,BTU,0.0483,0.1222,0.3766,-0.1321
2025-12-05,BTU,-0.087,0.1222,0.3766,-0.1321
2025-12-01,BX,,-0.035,0.1053,-0.1753
2025-12-02,BX,,-0.035,0.1053,-0.1753
2025-12-03,BX,-0.1657,-0.035,0.1053,-0.1753
2025-12-04,BX,-0.0525,-0.035,0.1053,-0.1753
2025-12-05,BX,0.1132,-0.035,0.1053,-0.1753
2025-12-01,BXP,,3.8631,5.6316,2.0947
2025-12-02,BXP,,3.8631,5.6316,2.0947
2025-12-03,BXP,4.1557,3.8631,5.6316,2.0947
2025-12-04,BXP,5.4671,3.8631,5.6316,2.0947
2025-12-05,BXP,1.9666,3.8631,5.6316,2.0947
2025-12-01,C,,0.067,0.2873,-0.1534
2025-12-02,C,,0.067,0.2873,-0.1534
2025-12-03,C,-0.1875,0.067,0.2873,-0.1534
2025-12-04,C,0.1963,0.067,0.2873,-0.1534
2025-12-05,C,0.1921,0.067,0.2873,-0.1534
2025-12-01,CAG,,0.3501,0.6456,0.0546
2025-12-02,CAG,,0.3501,0.6456,0.0546
2025-12-03,CAG,0.0853,0.3501,0.6456,0.0546
2025-12-04,CAG,0.6689,0.3501,0.6456,0.0546
2025-12-05,CAG,0.2961,0.3501,0.6456,0.0546
2025-12-01,CAH,,0.3653,0.5122,0.2184
2025-12-02,CAH,,0.3653,0.5122,0.2184
2025-12-03,CAH,0.5327,0.3653,0.5122,0.2184
2025-12-04,CAH,0.2577,0.3653,0.5122,0.2184
2025-12-05,CAH,0.3057,0.3653,0.5122,0.2184
2025-12-01,CALM,,-0.2306,-0.111,-0.3501
2025-12-02,CALM,,-0.2306,-0.111,-0.3501
2025-12-03,CALM,-0.3198,-0.2306,-0.111,-0.3501
2025-12-04,CALM,-0.2771,-0.2306,-0.111,-0.3501
2025-12-05,CALM,-0.0947,-0.2306,-0.111,-0.3501
2025-12-01,CANE,,0.8061,1.0698,0.5423
2025-12-02,CANE,,0.8061,1.0698,0.5423
2025-12-03,CANE,0.5146,0.8061,1.0698,0.5423
2025-12-04,CANE,0.8752,0.8061,1.0698,0.5423
2025-12-05,CANE,1.0283,0.8061,1.0698,0.5423
2025-12-01,CARR,,0.7403,1.135,0.3457
2025-12-02,CARR,,0.7403,1.135,0.3457
2025-12-03,CARR,0.2849,0.7403,1.135,0.3457
2025-12-04,CARR,0.9549,0.7403,1.135,0.3457
2025-12-05,CARR,0.9812,0.7403,1.135,0.3457
2025-12-01,CAT,,1.5591,1.7761,1.342
2025-12-02,CAT,,1.5591,1.7761,1.342
2025-12-03,CAT,1.5145,1.5591,1.7761,1.342
2025-12-04,CAT,1.7949,1.5591,1.7761,1.342
2025-12-05,CAT,1.3678,1.5591,1.7761,1.342
2025-12-01,CB,,20.677,48.5209,-7.1669
2025-12-02,CB,,20.677,48.5209,-7.1669
2025-12-03,CB,52.8213,20.677,48.5209,-7.1669
2025-12-04,CB,4.0202,20.677,48.5209,-7.1669
2025-12-05,CB,5.1896,20.677,48.5209,-7.1669
2025-12-01,CBOE,,3.5196,7.0745,-0.0352
2025-12-02,CBOE,,3.5196,7.0745,-0.0352
2025-12-03,CBOE,7.5957,3.5196,7.0745,-0.0352
2025-12-04,CBOE,1.9012,3.5196,7.0745,-0.0352
2025-12-05,CBOE,1.062,3.5196,7.0745,-0.0352
2025-12-01,CBRE,,0.2127,0.3761,0.0494
2025-12-02,CBRE,,0.2127,0.3761,0.0494
2025-12-03,CBRE,0.0487,0.2127,0.3761,0.0494
2025-12-04,CBRE,0.214,0.2127,0.3761,0.0494
2025-12-05,CBRE,0.3755,0.2127,0.3761,0.0494
2025-12-01,CCI,,4.7598,6.6427,2.8769
2025-12-02,CCI,,4.7598,6.6427,2.8769
2025-12-03,CCI,6.6218,4.7598,6.6427,2.8769
2025-12-04,CCI,4.801,4.7598,6.6427,2.8769
2025-12-05,CCI,2.8566,4.7598,6.6427,2.8769
2025-12-01,CCJ,,2.0888,5.5876,-1.41
2025-12-02,CCJ,,2.0888,5.5876,-1.41
2025-12-03,CCJ,6.1231,2.0888,5.5876,-1.41
2025-12-04,CCJ,0.2581,2.0888,5.5876,-1.41
2025-12-05,CCJ,-0.1148,2.0888,5.5876,-1.41
2025-12-01,CCL,,2.7597,3.0824,2.4369
2025-12-02,CCL,,2.7597,3.0824,2.4369
2025-12-03,CCL,2.7509,2.7597,3.0824,2.4369
2025-12-04,CCL,2.4414,2.7597,3.0824,2.4369
2025-12-05,CCL,3.0867,2.7597,3.0824,2.4369
2025-12-01,CDNS,,-0.153,-0.0383,-0.2676
2025-12-02,CDNS,,-0.153,-0.0383,-0.2676
2025-12-03,CDNS,-0.0261,-0.153,-0.0383,-0.2676
2025-12-04,CDNS,-0.2491,-0.153,-0.0383,-0.2676
2025-12-05,CDNS,-0.1837,-0.153,-0.0383,-0.2676
2025-12-01,CDW,,1.7097,2.0711,1.3483
2025-12-02,CDW,,1.7097,2.0711,1.3483
2025-12-03,CDW,1.2989,1.7097,2.0711,1.3483
2025-12-04,CDW,1.9788,1.7097,2.0711,1.3483
2025-12-05,CDW,1.8513,1.7097,2.0711,1.3483
2025-12-01,CEG,,0.8389,1.1703,0.5075
2025-12-02,CEG,,0.8389,1.1703,0.5075
2025-12-03,CEG,1.0259,0.8389,1.1703,0.5075
2025-12-04,CEG,1.0346,0.8389,1.1703,0.5075
2025-12-05,CEG,0.4562,0.8389,1.1703,0.5075
2025-12-01,CF,,0.507,0.9675,0.0464
2025-12-02,CF,,0.507,0.9675,0.0464
2025-12-03,CF,0.9878,0.507,0.9675,0.0464
2025-12-04,CF,0.4633,0.507,0.9675,0.0464
2025-12-05,CF,0.0698,0.507,0.9675,0.0464
2025-12-01,CFG,,0.3529,0.5255,0.1804
2025-12-02,CFG,,0.3529,0.5255,0.1804
2025-12-03,CFG,0.2351,0.3529,0.5255,0.1804
2025-12-04,CFG,0.551,0.3529,0.5255,0.1804
2025-12-05,CFG,0.2726,0.3529,0.5255,0.1804
2025-12-01,CHD,,0.5329,0.8085,0.2573
